IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,IR_Wavelength_9,IR_Wavelength_10,IR_Wavelength_11,IR_Wavelength_12,IR_Wavelength_13,IR_Wavelength_14,IR_Wavelength_15,Material_Type
1331849,3274420,6949854,8394407,8370897,8394407,5344565,3826786,1762454,3912761,7059771,8394407,8394407,6088984,4005225,ALU
1331866,3279419,7052554,8375631,8395465,8372856,5351270,3830650,1749879,3883834,7001873,8395465,8395465,6064797,3993021,ALU
1333090,3240801,7064545,8371839,8395259,8395259,5356127,3829975,1726220,3841059,6942484,8395259,8395259,6034067,3973721,ALU
1303825,3213374,7013053,8372737,8395334,8395334,5354023,3836185,1723132,3850095,6955822,8395334,8395334,6052242,3998054,ALU
1291696,3217563,6961453,8375696,8395650,8372878,5370395,3839332,1683709,3834607,6888782,8395650,8395650,6139014,3993705,ALU
1434510,3455651,7338728,8395712,8375948,8395712,5346963,3804623,1855708,4050821,7236701,8395712,8395712,6166715,4079172,ALU
1449743,3435628,7307151,8395873,8395873,8375356,5423213,3754512,1909291,4168410,7382727,8395873,8395873,6305727,4123761,ALU
1540109,3562960,7544741,8395211,8395211,8395211,5432135,3790594,1890290,4158940,7366997,8395211,8395211,6258191,4117315,ALU
1529805,3555516,7533455,8396839,8376759,8396839,5370448,3793313,1883566,4170540,7386497,8396839,8396839,6256812,4109026,ALU
1582116,3621407,7649424,8395659,8395659,8395659,5447367,3744910,1955904,4252475,7500075,8395659,8395659,6313341,4139241,ALU
1608029,3648420,7688961,8375391,8395653,8371797,5449139,3783009,1969509,4259292,7505010,8395653,8395653,6310226,4137203,ALU
1613613,3671238,7787954,8375202,8395273,8372476,5460924,3767678,2078683,4455589,7786113,8395273,8395273,6467879,4226243,ALU
1731441,3478454,6546535,8388911,8366689,8388911,5227033,3838067,1926485,3829588,7004079,8388911,8388911,7698170,4131227,ALU
1724228,3651136,7743268,8371492,8394229,8394229,4976512,3563767,2040173,4370838,7904259,8394229,8394229,6687274,3899703,ALU
1771049,3750111,7792046,8375040,8394591,8394591,4978188,3564117,2057486,4390964,7923411,8394591,8394591,6691517,3904812,ALU
1773075,3755206,7687601,8393869,8370691,8393869,4979161,3565049,2080604,4396746,7938385,8393869,8393869,6699587,3907787,ALU
1699717,1965545,7106279,8383121,8379541,8383513,4088499,4690167,1684441,4393449,8381841,8381071,8383159,6760365,4387329,PP
1710905,1955863,7175131,8380015,8383357,8382329,4086577,4855963,1689223,4417345,8380611,8383807,8382515,6688865,4482607,PP
374137,541723,1319103,4054055,4405353,2829721,1072783,646181,422907,897263,2674457,4226441,3636237,1968879,895895,PP
360283,552369,1315731,4045545,4430159,2834497,1092791,626303,430111,904383,2663187,4238287,3633545,1973251,895331,PP
1824435,2814771,6112559,8385427,8387621,8387419,3133123,2607707,2145551,4306257,8386057,8387509,8386599,7314763,2882753,PP
2696181,4247627,8387015,8385291,8387239,8387261,4061859,2709679,3216147,8138291,8385965,8387187,8387017,7286427,3423781,PP
