IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,IR_Wavelength_9,IR_Wavelength_10,IR_Wavelength_11,IR_Wavelength_12,IR_Wavelength_13,IR_Wavelength_14,IR_Wavelength_15,Material_Type
482354,874337,1412992,3069188,2424400,1581193,706596,407114,628025,1118590,2216757,2698536,1977473,1151635,580048,Other
826758,1267197,1741912,1800817,1017207,320841,211567,113474,150675,229838,313657,345217,290394,260457,202009,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
40715,106836,145709,193688,140671,107931,127700,44449,70864,122120,174360,191326,150028,154331,129614,Other
766737,1313067,2176785,4043813,3067387,1705072,786632,445254,964533,1681362,3083814,3562503,2358713,970244,468557,Other
162478,325818,548987,1137699,943857,681503,376326,195586,236895,517554,733908,684550,541386,416700,290111,Other
491056,889390,1444205,3125329,2475314,1604709,717244,411291,639260,1139041,2261166,2755635,2018170,1171232,588521,Other
391579,649831,1715336,3961626,3474592,2832088,731542,676817,517779,1120899,2610911,3366608,2862835,1555121,658472,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
43178,104494,145565,194961,139878,108081,127681,45551,67446,115844,173516,190800,151707,151082,132215,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
163983,330929,554295,1140523,949138,683901,382578,197122,241037,533321,726464,645158,509429,405431,284008,Other
1335198,2204360,3639614,5393524,4454070,1017525,545857,329625,1636815,2809712,4471280,4912364,2764562,813796,555515,Other
1748988,3348378,5994457,8378269,8377909,7730752,3575906,2073309,2355996,4489061,8378791,8378584,8378162,5628760,2828239,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
165777,338564,560737,1140169,946384,676198,392722,196328,247579,558497,710063,575337,450701,379621,286752,Other
1754729,3420061,6002658,8380074,8386643,7285546,3252783,1863450,2401605,4540241,8381197,8376581,8386244,5273228,2581766,Other
1420065,2284573,3758347,5444132,4114075,995890,519023,299389,1720334,2911930,4552887,4801817,2650893,798415,674786,Other
42402,105951,147575,196454,139098,109198,126846,43483,70581,119011,172602,191836,151944,152419,130985,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
42778,113198,152329,195694,143991,110070,132347,49103,73718,125484,174795,189181,155530,158328,131841,Other
505552,882097,1500618,3107568,2690999,1671386,749326,426964,668983,1185356,2434408,3031800,2232600,1271725,621881,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
1296411,2601572,4660897,8360439,8359720,5250348,2263953,1274336,1811108,3501868,7526464,8361482,7766465,3788727,1815069,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
461001,826798,1366883,3001345,2311618,1534385,667584,366154,474991,563645,602522,464315,288282,206150,168488,Other
504848,885351,1488618,3131807,2546204,1672919,734544,429689,634251,1136484,2296489,2822370,2041667,986590,449169,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
143583,286536,517086,1112948,924930,687533,328057,201034,191803,385032,815046,1020716,822842,536427,292085,Other
50789,123565,153212,194583,119026,93827,132356,44104,76392,120266,170527,185936,143089,141138,115858,Other
134088,277387,505135,1073787,901170,680384,318152,199544,188230,373027,787662,989297,806092,524391,278488,Other
2001221,3790298,6473769,8372349,8379006,8025585,3903343,2157982,2684772,4940007,8374296,8369270,8378956,5957809,3035485,Other
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Other
15826,96606,132483,181508,125555,86305,112888,20771,47983,98389,150195,175056,144752,142615,128547,Other
49157,135968,170864,222584,155869,126232,142660,55627,74689,113856,166705,189768,137645,136460,107529,Other
