IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,Material_Type
1195383,2067766,3452588,5806091,5981474,3806253,1559324,1105971,PE
1693150,3019224,5019517,8323884,8052737,4523298,2235053,1206890,PE
1402347,2426547,4017757,5767650,6086460,3096630,1523096,946294,PE
1252460,2191325,3653164,6091110,6355115,4047788,1596970,1042450,PE
846260,1431329,2681791,5735575,6128259,3762581,1390485,1265525,PE
1255243,2181635,3633697,6009263,6102874,3766702,1549580,1021262,PE
1633242,2871084,4732749,7768221,7661690,4335147,2057909,1130037,PE
981990,1682243,2916745,5266788,5374669,3756146,1351514,953598,PE
1252431,2177408,3649547,6132687,6212171,3853865,1578737,1019985,PE
1229211,2113526,3523868,5811593,5928768,3764811,1530247,1106204,PE
1047579,1800649,3150778,6333240,5792233,3629844,1473951,1183092,PE
1263372,2221901,3726976,6213319,6179732,3707743,1534706,978493,PE
1041930,1717019,3021796,5669955,6324362,4560445,1533244,1160859,PE
1264833,2220048,3738880,6394991,6408272,4038360,1571087,1008071,PE
988708,1682887,2922604,5282568,5474366,3792225,1342757,990234,PE
1141105,1889155,3180889,5770806,6379987,4632761,1471077,1145129,PE
1272946,2259823,3762195,6261818,6331020,3873186,1586427,1025110,PE
859155,1439654,2939363,5465157,5822126,4253658,1456356,1288053,PE
1283140,2312905,3853272,6425575,6483128,3893433,1619419,987770,PE
1271138,2300551,3837444,6330771,6411147,3764556,1651703,980612,PE
1280176,2294051,3837399,6377247,6391213,3819840,1597042,991335,PE
1742230,3098887,5095791,8127187,7969166,4595748,2198800,1232191,PE
1255359,2191730,3704193,6275879,6419215,3893052,1549066,1012077,PE
1239168,2196437,3669172,6116111,6135075,3815136,1566121,1042376,PE
1610532,2827808,4870985,8047207,7975642,4716018,2188679,1332196,PE
1339575,2304063,3844566,6424079,6478662,4080032,1578061,1079940,PE
1004585,1720272,2918196,4975948,5069941,3441664,1336758,990478,PE
1827998,3285494,5316814,8376112,8377571,4904618,2352060,1125183,PE
1281024,2298467,3837019,6377525,6386538,3774634,1593274,986161,PE
1268000,2241769,3750782,6295787,6446470,4051614,1585341,1038667,PE
1212839,2069761,3429159,5643045,5816203,3942157,1535708,1070909,PE
1299600,2350830,3935307,6522390,6554108,3946727,1597645,990259,PE
1314890,2244344,3727826,6033588,6129425,3938182,1626929,1095397,PE
1278695,2303638,3836449,6316706,6414615,3812664,1644089,986251,PE
1015886,1734715,2970342,5362740,5595303,3807404,1383476,1027886,PE
1280593,2296790,3837220,6352323,6414046,3843885,1620522,993127,PE
1278314,2311749,3861675,6346565,6356990,3677932,1632881,987222,PE
1242904,2177083,3633872,6199699,6367287,3907583,1546833,997840,PE
1349671,2327739,3904552,5904537,6124371,3058357,1497403,884492,PE
1187090,2018386,3362061,5579275,5729545,3893854,1525691,1066485,PE
1444601,2436324,4032891,5765176,5795276,2891281,1478743,931351,PE
1290781,2310010,3864746,6409248,6428073,3860768,1605580,999066,PE
1059813,1776260,3227432,5470602,6168412,3950168,1478415,1237268,PE
1250793,2182922,3642926,6080723,6375153,4025776,1587120,1039294,PE
1305737,2359502,3938680,6532510,6606112,3968430,1625584,1011832,PE
1272025,2259595,3749084,6168244,6136693,3619834,1535608,929252,PE
1300798,2347649,3907915,6443600,6390406,3722680,1625187,992902,PE
1301504,2346712,3907265,6329088,6283707,3583336,1618209,1002478,PE
966862,1650790,2888545,5281361,5422614,3796649,1331690,961571,PE
1264348,2202471,3677749,6076635,6116164,3887915,1595853,1031858,PE
887679,1488035,3015836,5436192,5859465,4159899,1425712,1308172,PE
940438,1500966,3256144,5592470,5772328,4433846,1365867,1228675,PE
1001318,1716279,2945372,5228929,5326869,3724072,1366849,966252,PE
1263588,2214634,3694295,6153787,6311559,3986115,1585818,997586,PE
1282159,2304401,3889694,6429602,6416615,3751593,1678851,1043127,PE
1262010,2189651,3668804,6087678,6169828,3888680,1622334,1055380,PE
1256446,2187764,3662784,6132308,6224663,3906812,1589335,1056615,PE
1037903,1767859,3031087,5371607,5521905,3754065,1380031,999075,PE
1296733,2345352,3909460,6463822,6463581,3824858,1627677,974615,PE
1259508,2195028,3662568,6121291,6187856,3799549,1534973,1038638,PE
1295884,2321190,3880669,6425524,6436658,3855484,1608267,999217,PE
1268848,2283567,3785937,6229077,6196906,3601227,1548753,949471,PE
1271645,2292877,3838432,6370305,6409891,3787571,1628802,986635,PE
880438,1603636,2926909,4522393,4226150,2657011,1250782,856385,PE
1262182,2197579,3676772,6114149,6213690,3945899,1611789,1088173,PE
1273452,2248651,3773223,6267717,6322716,3775001,1562227,989983,PE
1036992,1771208,3035475,5301418,5521695,3664096,1402361,996577,PE
1271269,2219727,3692639,6184170,6242158,3821741,1575343,1011757,PE
1316406,2309488,3898227,6270972,6595233,3925002,1745510,1123982,PE
1423474,2452396,4084578,5768679,5942513,3108091,1575324,962390,PE
1642973,2928260,4835245,7848411,7652878,4307772,2095414,1151136,PE
1277699,2305245,3836227,6306229,6411768,3803381,1650442,983992,PE
1253600,2181124,3648997,6115852,6178276,3834115,1552696,1050026,PE
874736,1479583,2815330,5729983,6121529,4485332,1581613,1212364,PE
1221936,2068013,3567283,6090400,5814814,3254377,1416357,1209446,PE
1275229,2267669,3767941,6256384,6322951,3875598,1592380,1026947,PE
1267945,2264739,3774547,6250382,6327899,3773354,1584460,1001601,PE
1270896,2254053,3734143,6129241,6168754,3663985,1541139,965372,PE
933422,1719673,3157207,5158909,5937878,3537998,1391487,865144,PE
1205469,2088911,3484952,5854062,5994695,3774872,1564037,1107950,PE
1096011,1859025,3152382,5396298,5550603,3734714,1458619,1025885,PE
1062238,1790008,3052020,5267753,5582413,3871073,1421924,1111317,PE
1281295,2237496,3735541,6228098,6269192,3799202,1567547,1000825,PE
1238004,2147989,3589507,5989321,6078038,3799031,1595220,1080935,PE
1108801,1857999,3191924,5708440,6036041,4210679,1572981,1146414,PE
1265804,2279311,3775441,6200002,6176025,3597407,1545737,940467,PE
1361634,2384595,4024806,6040326,6271970,3515932,1602143,951409,PE
1466348,2576089,4347880,7147806,6924563,3905710,1676453,1005659,PE
1490876,2580054,4380950,7100683,6736023,3794393,1619830,985436,PE
1268679,2232895,3742572,6296502,6459842,4062650,1580526,1040815,PE
1565165,2740511,4831738,8177100,8161248,4860047,2263830,1353828,PE
1779219,3179560,5191665,8234708,8144695,4728718,2264830,1186622,PE
1255379,2191739,3704139,6275626,6419332,3893345,1549178,1012101,PE
1623959,2887316,4766695,7771229,7606199,4286039,2064565,1130695,PE
1248515,2195719,3673844,6094454,6135298,3844105,1606148,1042312,PE
1275303,2303055,3890380,6522196,6537726,3917648,1629907,984791,PE
1268366,2282583,3872094,6536637,6565616,3965739,1630350,988413,PE
1373818,2399792,3982417,5786433,6220717,3184904,1538083,941840,PE
1408240,2422070,4091740,6673925,6170987,3596415,1587097,1040214,PE
1271180,2218755,3699034,6212333,6344562,3862415,1566371,1023862,PE
1251696,2179688,3644995,6123962,6183004,3825342,1536158,1050902,PE
882673,1454558,2839897,5501721,6087447,4374429,1570508,1220086,PE
1239244,2201435,3678859,6104245,6119979,3824444,1592950,1039646,PE
1042386,1802817,3092838,5217443,5310364,3408342,1350166,910709,PE
1245784,2213670,3690082,6110580,6133037,3791034,1572573,1029233,PE
1264042,2203630,3668046,6045333,6101339,3824454,1553483,1009560,PE
1282660,2316512,3877125,6491742,6429736,3855106,1578801,988070,PE
1254457,2204471,3668094,6120716,6316061,4071528,1601870,1035656,PE
1137217,1958845,3338497,5732187,5697197,3486678,1395906,986464,PE
1271636,2215156,3718265,6201871,6289543,3922159,1579053,1007974,PE
1257290,2194382,3661628,6105320,6141090,3854508,1545052,1037869,PE
1262057,2191821,3670984,6094922,6181831,3904338,1619448,1064354,PE
870087,1485673,2812946,5635070,5748705,3940014,1392657,1280898,PE
1278107,2291186,3839083,6408715,6412394,3868711,1590627,994733,PE
1016081,1769848,2981717,5037711,5108644,3292526,1307591,914820,PE
1001116,1716787,2945790,5249901,5347133,3734287,1368628,960320,PE
1299254,2332771,3913641,6457831,6442493,3802461,1645352,1022375,PE
1252233,2182135,3655345,6161488,6252538,3859824,1559764,1000057,PE
886442,1460793,3083196,5507950,5750540,4300685,1398452,1278081,PE
940594,1607415,2820898,5281380,5373205,3735352,1308621,939740,PE
1266247,2201840,3665926,5792329,5550442,3553593,1614467,1093570,PE
862167,1467516,2824884,5652162,5924454,3941280,1375553,1294503,PE
1323861,2351805,3936411,6519031,6671943,4023641,1722307,1084455,PE
1075484,1828420,3198966,5788552,5710915,3566007,1381074,1056813,PE
1205894,2089803,3486317,5856086,5995253,3773548,1564236,1108033,PE
1541780,2674328,4407650,7126366,7034050,4201274,1850665,1171499,PE
953054,1620266,2847085,5272462,5251565,3730244,1290862,962950,PE
1261170,2199603,3686862,6213636,6278769,3945942,1554135,1008917,PE
1584412,2795438,4612412,7552670,7440065,4242544,1985381,1112252,PE
957114,1607112,2753066,4924197,5202445,3685182,1313984,1001608,PE
1251441,2179603,3644244,6124192,6183029,3822498,1532602,1050339,PE
1295871,2334745,3887642,6456758,6384754,3726616,1607580,977680,PE
1210505,2044558,3537868,6085416,5819791,3296738,1406929,1204198,PE
1213444,2107422,3538184,6023448,6287043,4075997,1548212,1051443,PE
992921,1689577,2923035,4961337,5074805,3601623,1333429,1040812,PE
1266277,2216776,3687787,6074768,6076995,3900975,1563943,1018140,PE
1278837,2294369,3837309,6355558,6400683,3846281,1615824,992709,PE
1469004,2521691,4373757,6773722,6451260,3040168,1525181,911189,PE
1271768,2215008,3706104,6218385,6319669,3882103,1572837,1035096,PE
1010351,1731543,2969661,5264384,5390062,3709464,1377246,966503,PE
881822,1502703,2913775,5601335,5998060,4137158,1361443,1283707,PE
1272294,2297382,3837907,6369556,6397470,3738198,1622158,980477,PE
934055,1572628,3016350,5518108,6238490,4190952,1381899,1267622,PE
1069838,1819122,3156391,5731598,5716956,3590403,1376379,1038002,PE
1645241,2933144,4843422,7857618,7658446,4310364,2099094,1153574,PE
1259785,2196572,3685289,6188983,6424477,3994401,1584637,1021975,PE
1245406,2184230,3639626,6195102,6333195,3937955,1533773,977524,PE
963102,1654469,2845705,5019335,5042341,3331523,1314579,980021,PE
1288625,2337210,3896987,6464982,6458854,3823493,1624356,966445,PE
1254058,2197211,3661856,6050475,6117029,3782958,1556366,1013900,PE
1534883,2672080,4530951,7407443,7047167,3879931,1686226,991332,PE
951249,1517494,3265147,5617651,5844600,4454898,1353576,1216533,PE
880731,1492637,2955908,5534144,6037111,4262740,1377362,1273734,PE
998466,1706552,2943070,5340855,5536174,3797053,1367334,1000940,PE
994578,1818228,3136680,4902941,4368784,2553170,1223129,802442,PE
1254621,2183879,3647127,6095544,6164394,3807653,1536512,1036862,PE
1293228,2321812,3906827,6450123,6432446,3782258,1661028,1034505,PE
921190,1595793,2803625,5058042,4947443,3181737,1278362,968309,PE
1329104,2341511,3934720,6487873,6661710,4036142,1742565,1104321,PE
1459619,2513278,4352694,6755848,6467294,3075815,1525585,906735,PE
1262073,2190466,3660821,6056010,6140347,3826728,1588955,1027224,PE
1265607,2238933,3753424,6309937,6467795,4082834,1583766,1042798,PE
1480927,2463746,4067804,5557032,5774299,3034196,1530354,949390,PE
1270385,2222781,3714490,6178924,6311053,3919909,1574200,971585,PE
1218246,2114557,3524260,5907781,6007039,3738013,1567971,1110166,PE
1299470,2341345,3898845,6332886,6279814,3582947,1610803,996302,PE
1032523,1776642,3066725,5248378,5305872,3441618,1336415,917636,PE
1259137,2280092,3873984,6545828,6573110,3953665,1636257,977909,PE
1272386,2290581,3820495,6393837,6469309,3906124,1614880,986755,PE
1269761,2285143,3789226,6233709,6200381,3600914,1550283,951359,PE
1406186,2384388,3965012,5827038,5913748,2923201,1467929,904149,PE
1218321,2139348,3588961,5828556,5697813,3546016,1609316,1041828,PE
1271973,2214059,3708395,6220417,6312816,3886950,1574419,1037869,PE
856779,1455515,2626292,5724517,5859412,3717896,1424899,1234094,PE
1310692,2365480,3939096,6556137,6653441,3987000,1659761,1032828,PE
1091508,1832724,3174665,5530339,5508560,3878479,1397162,1129848,PE
1128950,1920629,3282800,5866517,6106941,4210396,1511859,1095388,PE
905212,1526741,2986332,5587931,6174169,4312608,1351787,1247120,PE
943574,1612804,2829935,5281753,5377270,3741265,1312087,940692,PE
1013563,1741261,2990017,5239964,5332593,3629855,1359834,943507,PE
1297641,2334283,3891972,6450287,6471584,3865321,1617601,994057,PE
1269134,2220174,3691761,6070894,6073281,3906256,1566302,1019664,PE
1050513,1779742,3065018,5435848,5516713,3823140,1373321,1042333,PE
1279503,2291167,3838661,6399440,6412801,3869048,1594211,996136,PE
1393919,2423958,4095262,6630983,6351091,3707850,1561337,978635,PE
1280686,2290358,3837816,6379264,6404349,3867194,1600915,997602,PE
1261020,2278022,3792805,6315294,6419320,4051150,1604953,1035440,PE
1006368,1710199,3015449,5431721,5301612,3541130,1303532,970528,PE
1287966,2314577,3885602,6451680,6400751,3742277,1642795,1012768,PE
1261671,2206727,3688419,6184319,6335421,3909964,1568994,982893,PE
1263879,2201204,3691595,6206807,6421732,3943471,1576506,1020458,PE
1262108,2191415,3659027,6048442,6134985,3812398,1577610,1021306,PE
1201487,2080563,3472174,5835122,5989475,3787262,1562176,1107168,PE
1262758,2196950,3658230,6032691,6114357,3787978,1548138,1006185,PE
1285753,2309071,3892797,6443589,6411611,3749039,1668813,1037743,PE
1210502,2089302,3564852,6016472,5836542,3268869,1478626,1131441,PE
878817,1476092,2809826,5687682,6142569,4475623,1591385,1206770,PE
1281256,2236372,3711344,6110166,6198221,3737525,1542194,1005858,PE
1278307,2313435,3852656,6426644,6481592,3876754,1626170,973922,PE
640259,1090530,1675191,3190590,3650106,2223819,1029637,722527,PE
848983,1437524,2706287,5721296,6093369,3793173,1387929,1270486,PE
1299915,2338148,3915540,6487329,6484359,3863633,1620183,995169,PE
1034093,1737210,2911164,4924577,5263368,4066624,1447387,1013813,PE
1265427,2275390,3781886,6293076,6395813,4009806,1603583,1030528,PE
1260933,2198922,3670008,6172552,6240498,3831949,1566978,1009840,PE
1261237,2263245,3780978,6321360,6447554,4079221,1596923,1040223,PE
1269508,2203755,3708439,6193107,6245243,3932073,1595130,1069543,PE
907237,1517096,2844607,5611219,6223294,3812603,1415230,1274440,PE
1298373,2348163,3932527,6534465,6548579,3943341,1602656,989208,PE
982650,1680374,2918480,5315991,5477785,3788954,1352710,977175,PE
1188864,2058378,3461427,5748255,5703603,3395054,1410209,975903,PE
869191,1483957,2616539,5695097,5591964,3725628,1449063,1215789,PE
1024427,1747789,2996931,5337691,5453235,3771997,1371221,987431,PE
1175708,1994659,3330925,5549015,5689347,3870694,1520126,1064564,PE
1266498,2216402,3686815,6069505,6076448,3894195,1563704,1016013,PE
1677993,2990641,4951334,8066945,7844248,4412000,2175521,1189258,PE
1344536,2301767,3856990,5925308,6106345,2977041,1451439,861184,PE
1228294,2092529,3479563,5675832,5829798,3862476,1509945,1087535,PE
1279231,2247222,3724775,6201371,6256617,3805461,1587513,1013794,PE
984008,1672498,2911610,5064107,5117361,3652769,1318591,1020240,PE
1439029,2495415,4298039,6704747,6458844,3167178,1548119,926225,PE
1367205,2398023,3993082,5810837,6230689,3210063,1556148,940927,PE
1095989,1938767,3311249,6038356,5859689,3546169,1544394,1030017,PE
1270985,2205450,3717650,6231141,6265025,3927884,1579704,1048482,PE
1236684,2164579,3625088,5825311,5652732,3557405,1619794,1062194,PE
994962,1729874,3011298,5310288,5673973,3744329,1386016,988914,PE
1157455,2049112,3451683,5862412,5933213,3561009,1563761,993420,PE
1647260,2938198,4856380,7914363,7700201,4331908,2109610,1156085,PE
1409842,2441645,4138252,6674423,6372948,3739994,1560588,984021,PE
1063943,1791693,3053652,5258120,5586718,3876548,1425619,1119235,PE
1368495,2407943,4047016,5836786,6167013,3287152,1628477,954249,PE
1264588,2289716,3882412,6540616,6571654,3953380,1630361,979695,PE
1047075,1779272,3045881,5401758,5528722,3798450,1382112,1009250,PE
1215043,2093762,3479981,5786621,5919736,3834711,1554739,1091662,PE
1261332,2198447,3673580,5820955,5592222,3572692,1633858,1089530,PE
985136,1673437,2944705,5336548,5254916,3667193,1300728,973718,PE
1133820,1877634,3174393,5764122,6336359,4588827,1486662,1147543,PE
1261550,2273361,3760770,6159359,6146836,3592067,1541520,927882,PE
1377124,2411724,4045844,5806258,6140171,3286351,1628550,960947,PE
1469568,2448592,4048322,5539354,5834591,3109394,1551443,952276,PE
1064130,1817765,3187374,6281046,5803379,3618943,1450077,1180685,PE
1310040,2287571,3798764,6156576,6051552,3624974,1510758,990460,PE
1265899,2293886,3838959,6364242,6407890,3742223,1644287,980166,PE
1291824,2331707,3884216,6464359,6413412,3764657,1609066,965605,PE
1687893,2999560,4971808,8114589,7871299,4477367,2150035,1227817,PE
1260466,2195384,3687390,6197653,6439206,3983968,1582311,1020247,PE
1219085,2089337,3491299,5700615,5786424,3663781,1458646,1042514,PE
1267959,2295652,3887596,6537728,6570573,3953099,1626828,980779,PE
1025827,1867609,3164749,5042366,4473733,2575309,1216316,798427,PE
1696235,2970889,4898329,7969848,7836260,4463860,2126130,1206818,PE
1030584,1721247,3076721,5680258,6115251,4310639,1511559,1189744,PE
1003056,1704336,3004854,5418210,5293885,3559433,1302550,971112,PE
894256,1461899,2790907,5519729,6218124,4433912,1626730,1186610,PE
1034945,1768655,3032859,5322395,5516266,3668399,1394888,986855,PE
933216,1602688,2695555,4515914,4513684,3006629,1237302,910993,PE
1603768,2840261,4688466,7681993,7556918,4271144,2026716,1112555,PE
905345,1672502,3024399,4501108,4082339,2487747,1234974,810381,PE
1009993,1668264,3165543,5379619,6274090,3976299,1447241,1301447,PE
1260303,2276078,3792752,6320066,6427901,4062748,1603886,1037052,PE
1035959,1773774,3098863,5492155,5347857,3492977,1306024,967401,PE
1382939,2397933,4031699,6572930,6716464,4089384,1790206,1149436,PE
1348556,2390666,4015242,6554773,6414441,3770998,1598647,972409,PE
1094973,1816198,3139753,5728484,6103716,4354546,1569771,1160420,PE
947222,1511137,3257994,5622160,5787755,4416731,1356054,1224456,PE
939976,1589692,2986342,5615642,6250329,4351920,1371001,1233397,PE
1267723,2204292,3671014,5795566,5550562,3557300,1618107,1095385,PE
1033596,1757486,3017468,5385596,5519124,3801099,1368275,1004107,PE
1040718,1774123,3038090,5293976,5530726,3691791,1406046,1013570,PE
1534553,2654993,4383721,7078225,6970654,4172589,1817996,1168463,PE
1239941,2177378,3640866,6233363,6345265,4029599,1521161,963931,PE
1034807,1782461,3071153,5232184,5306282,3433077,1339347,913001,PE
1274448,2307079,3897576,6532169,6568494,3952556,1620028,982867,PE
955887,1602781,2733727,4874068,5202239,3674845,1317703,1004953,PE
1679292,2992887,4955586,8075438,7851882,4416192,2178610,1190674,PE
1377363,2400450,3983036,5776694,6208452,3173725,1532868,937352,PE
1260520,2282553,3876156,6544101,6572957,3953721,1634624,978386,PE
1256310,2186148,3648657,6080336,6154502,3799773,1538588,1029707,PE
1375511,2400945,3984043,5782214,6213377,3185686,1539760,943256,PE
1251341,2183961,3644801,6074526,6376993,4034489,1594225,1046257,PE
1267081,2212365,3688682,6209890,6351697,3866466,1565761,1023496,PE
1270380,2281233,3783687,6229344,6194495,3605452,1547704,949336,PE
557334,910310,1257835,2696091,3296673,1996798,925702,678009,PE
871113,1488209,2704634,5664218,5630573,3824030,1426370,1243153,PE
1389962,2403632,4081510,5912883,6274299,3493610,1597147,928843,PE
1004047,1714456,2979510,5335783,5324901,3642135,1338134,965318,PE
1296096,2343213,3927369,6556873,6538318,3937057,1611955,987259,PE
1276839,2261529,3755849,6242314,6304425,3860407,1590426,1023865,PE
965904,1740913,3118973,5253077,5883334,3573142,1387227,898251,PE
1021708,1741004,3066498,5594749,5718737,3677343,1319335,931904,PE
1174377,1991887,3327287,5545479,5684650,3867988,1519476,1064339,PE
1264593,2206494,3672255,6050754,6095757,3840094,1555775,1011007,PE
1269822,2295349,3806345,6262244,6374778,3781341,1634739,997497,PE
1279879,2301538,3836916,6376111,6385279,3733517,1596346,981147,PE
1047030,1774980,3037470,5353681,5544015,3822238,1388960,1040686,PE
1290449,2340202,3899290,6458113,6465691,3823044,1631767,965575,PE
1271157,2297286,3855363,6385374,6410711,3745253,1655462,1000522,PE
898898,1576617,2816000,4876112,4739144,3050797,1273681,943534,PE
1656991,2959211,4921038,8256979,7968455,4473569,2174258,1168651,PE
1272022,2230431,3705779,6109684,6180950,3750943,1549811,1011885,PE
1576032,2771633,4572163,7468875,7360258,4234432,1958901,1123898,PE
1234357,2101737,3499910,5689344,5835459,3830957,1499965,1094157,PE
1295641,2342222,3926337,6561357,6536265,3935800,1613816,986869,PE
1237999,2150828,3583407,5964722,6060538,3752931,1558857,1062210,PE
1011277,1736161,2933775,5012230,5099570,3399767,1338937,966575,PE
1377302,2404774,4062969,5872942,6224909,3390035,1615313,941645,PE
1018074,1735802,3075034,5654590,5781308,3638580,1305265,911681,PE
1264003,2282746,3803476,6366326,6469817,3993059,1612821,1007371,PE
1389750,2410640,3997711,5746729,6151648,3192262,1553871,955159,PE
1262442,2274609,3763847,6167884,6152958,3593187,1542405,930522,PE
910968,1567094,2763173,5055871,5004372,3256667,1286818,987879,PE
1031443,1756995,3012498,5365326,5486731,3784067,1371797,995801,PE
1395226,2421528,4047524,5753832,6078942,3268680,1623774,971823,PE
1260486,2215787,3688096,6079988,6079787,3886500,1568613,1020810,PE
1278227,2300633,3837132,6374683,6387934,3734536,1601966,981001,PE
1135470,1891040,3345240,6052150,5851699,3569140,1345204,1169244,PE
1272128,2212994,3720186,6210769,6282152,3922446,1580954,1021326,PE
1262695,2281228,3775578,6233046,6332929,3776536,1607434,1014614,PE
1252944,2181624,3645607,6110649,6174220,3815480,1534450,1043968,PE
1267736,2291327,3842218,6477650,6409369,3866207,1563987,984304,PE
924598,1586839,2790424,5034405,5012123,3318329,1294150,999732,PE
1030908,1675430,3217992,5678096,5938284,4392751,1479312,1184130,PE
1365201,2405072,4043524,5840223,6181831,3295979,1629941,953454,PE
1286271,2332896,3891949,6468752,6454083,3827420,1617677,967736,PE
1313984,2343011,3935982,6482488,6588934,3987968,1657169,1043042,PE
1009145,1717086,3021414,5414115,5301672,3529035,1306401,965076,PE
1278358,2262951,3761668,6211094,6164268,3630614,1538730,942254,PE
1281873,2240222,3715079,6175140,6232666,3792992,1573790,1011818,PE
1312900,2351844,3927258,6259566,6267963,3554334,1610736,990228,PE
1296579,2347507,3912129,6404906,6402187,3723617,1651668,1007310,PE
842504,1422805,2637509,5758352,6166991,3709003,1397109,1255145,PE
836810,1511993,2873684,6104768,5897892,4524457,1469321,1273792,PE
843742,1425603,2659147,5748775,6160510,3734303,1392848,1260940,PE
1266957,2247251,3733108,6220376,6339819,3822184,1585644,1019904,PE
892273,1491900,2997998,5616715,5819189,4138215,1365050,1283138,PE
1281877,2315480,3875742,6492288,6428850,3855521,1577757,987745,PE
1028218,1749676,3007755,5402627,5574533,3823318,1380822,1049568,PE
1690136,2946944,4852438,7943031,7840137,4454799,2118871,1182791,PE
1295527,2333843,3886225,6457678,6384359,3726891,1606349,976616,PE
547358,937139,1494699,2195134,1929610,1181700,753549,606261,PE
980490,1654091,3019094,5855122,5770240,3232378,1258179,1005722,PE
1267480,2295789,3840845,6370423,6406135,3741397,1641007,979037,PE
1462177,2443726,4047238,5560811,5860053,3110939,1549946,943636,PE
1251760,2199441,3660932,6118312,6307654,4075670,1598708,1035726,PE
898418,1527682,2946468,5583133,6219412,4291891,1351811,1251746,PE
1264259,2250282,3757509,6224302,6182518,3644981,1536588,961058,PE
1263517,2278980,3771641,6229308,6326948,3774454,1606442,1013981,PE
1295644,2342229,3926344,6561327,6536279,3935808,1613803,986871,PE
1265733,2260417,3766380,6226650,6187497,3631955,1540338,957859,PE
1238836,2112702,3520045,5702498,5814212,3759657,1488269,1095052,PE
859155,1460961,2624425,5718883,5808202,3719376,1429526,1230589,PE
1130764,1904474,3227072,5482408,5560668,3825405,1477074,1077465,PE
1337844,2381598,3994191,6537117,6423814,3779970,1604935,971008,PE
1239590,2207934,3683740,6103434,6102140,3829337,1580097,1033646,PE
1264546,2244836,3760114,6312711,6462881,4081957,1586960,1042172,PE
1276700,2252338,3732325,6205871,6267947,3800466,1590562,1013824,PE
892504,1535692,2706242,4927569,4854389,3154201,1260457,970856,PE
1649964,2947548,4901901,8243978,7952076,4463905,2162444,1161220,PE
1263796,2276502,3768515,6180813,6162244,3594885,1543746,934525,PE
1266043,2290772,3825533,6444119,6458462,3898635,1592607,980719,PE
1264108,2208021,3702803,6248107,6366847,3859980,1554555,1018818,PE
854120,1497218,2843139,5943706,6015227,4534383,1532242,1240627,PE
1209111,2066300,3425717,5646893,5825585,3941635,1538373,1072567,PE
979847,1668889,2897218,4955111,5044957,3541012,1323824,1038768,PE
1275191,2255387,3736825,6208553,6274699,3797489,1592380,1013842,PE
1306250,2349680,3925703,6499098,6480028,3865050,1616635,995969,PE
1035335,1783805,3072176,5228443,5306377,3431104,1340025,911930,PE
1088536,1887477,3254668,5645607,5540487,3436779,1311005,947031,PE
1234524,2204738,3680693,6106181,6109987,3808605,1581620,1035889,PE
1033237,1879851,3177456,5108911,4760116,2734920,1217416,777417,PE
983109,1672494,2905704,5292155,5487279,3828688,1337059,998189,PE
1014923,1732711,3007189,5470694,5662244,3745569,1353563,983279,PE
1133514,1912937,3219145,5475878,5597248,3790661,1487952,1049681,PE
981623,1744511,2990732,5129526,5117339,3102763,1246328,850261,PE
845844,1430383,2678049,5737757,6133588,3757908,1390876,1264767,PE
967331,1647836,2892481,5276139,5296005,3763951,1313281,964053,PE
999624,1698418,2993334,5402570,5286422,3580071,1302201,971611,PE
1015202,1732473,3032670,5538711,5705730,3706773,1334980,956149,PE
1263660,2272881,3759776,6149691,6133923,3592926,1538567,928948,PE
552815,922463,1365131,2469164,2677412,1627569,847719,645508,PE
902017,1538480,2704078,5326626,5350992,3674233,1290923,962810,PE
1036502,1795755,3083328,5218523,5297030,3385341,1329180,894018,PE
1276592,2262474,3757712,6244480,6307276,3862731,1590724,1024341,PE
1274111,2224965,3702839,6206769,6316737,3849239,1571764,1021704,PE
1260961,2202572,3693249,6308966,6510376,3966702,1552181,996193,PE
1037352,1768007,3031417,5362434,5520854,3738098,1382801,996797,PE
1631757,2904108,4794808,7802883,7625343,4294952,2077216,1139078,PE
1611907,2844923,4692647,7703837,7591450,4289735,2035154,1112910,PE
1180884,2005450,3345086,5562777,5707629,3881227,1522657,1065437,PE
1212096,2070860,3431311,5648478,5819728,3942353,1538230,1071124,PE
1037004,1788187,3076275,5221432,5307013,3425309,1342302,910162,PE
996422,1692898,2982589,5387981,5279460,3599322,1301875,972077,PE
1035512,1768502,3032520,5331821,5517346,3684808,1392042,989196,PE
1066641,1794325,3056100,5242281,5593993,3885515,1431688,1132236,PE
1055842,1785950,3048701,5263778,5567377,3804185,1421001,1082534,PE
1262126,2281739,3775947,6232063,6333377,3771614,1607955,1013877,PE
1008852,1692308,3052912,5668880,6298480,4451346,1403422,1203245,PE
1248041,2190652,3645456,6188323,6293660,3962662,1522118,959081,PE
893747,1520716,2936920,5588790,6156684,4247276,1354403,1260837,PE
1252840,2177343,3626690,6003057,6096975,3764784,1550872,1026967,PE
1281828,2239936,3714802,6170323,6230113,3788880,1571448,1011376,PE
979848,1727394,3044812,5267139,5734821,3697181,1389006,960974,PE
1387823,2414233,4045318,5775476,6105749,3254320,1612604,951390,PE
1132552,1888463,3337800,6036326,5843060,3570975,1348082,1163009,PE
1233673,2205933,3682837,6110994,6110920,3809541,1583080,1037241,PE
