1213387,2162363,3041849,5268515,4455179,2991685,1578229,809893,1598631,2529757,4144327,4892811,3747341,2302033,1203535
1269977,2343041,3545477,6240309,5202333,3262457,1616279,728881,1700189,2849493,4875329,5768583,4262029,2457129,1182493
1344549,2464673,3824623,6614719,5177779,2857643,1656709,779509,1806533,3052081,5156367,5668517,3670843,2035669,1097043
1267617,2334481,3460865,6431613,5593273,3249705,1645031,789069,1703195,2813479,4921787,6032239,4433755,2457737,1222457
1147659,2080271,3231403,5721807,5112791,2830547,1536645,642585,1487625,2476725,4328741,5430063,4011849,2183393,1085955
972109,1844335,2845049,5972599,5434321,3083821,1421861,577969,1301999,2231183,4320585,5676119,4256485,2259029,1017677
998359,1826677,2945491,6102199,6081251,3290569,1425059,562861,1353803,2363843,4549143,6146695,4721409,2370335,992001
962209,1756013,2783729,5612923,5274065,2887603,1347075,546365,1306989,2255341,4243391,5509397,4113419,2135669,953663
890285,1661001,2674495,5697677,5305725,2748805,1251597,491433,1213251,2119319,4185717,5541425,4050655,2011135,875709
1534539,2638883,3856687,4444611,3455485,3101941,1870309,989733,1978099,3176931,4181365,4015167,3302731,2497869,1436853
970911,2049057,2405447,5980915,6720675,3896161,1875605,970819,1431599,2160593,4185823,6392975,5336843,2901099,1431905
1469205,2704433,3973679,6593879,5116549,2402609,1788807,890865,1980049,3248857,5260637,5878719,3772541,2108727,1348395
908935,2026203,2891561,6265399,6429843,3698533,1751133,781573,1394149,2387381,4564249,6389503,5088089,2733583,1269765
1260173,2390609,3292789,6237653,6524211,3713575,1654117,853357,1595507,2560263,4422653,6158463,5105925,2689925,1235141
1093927,2152771,2782289,5350103,6459801,3914361,1769817,971653,1593101,2481429,4220065,6128879,5286003,2863685,1387053
1362499,2452999,3651665,6692331,6237913,3160601,1757809,834045,1812165,2888775,4906491,6284449,4780461,2582195,1304523
1433603,2461435,3824347,6441737,5960693,3261729,1737333,812563,1865875,3071893,5089595,6265615,4633571,2470077,1283899
1615723,3008403,4341263,7562623,6151417,2960395,2060161,970321,2191415,3573695,5968799,6980467,4648407,2551207,1527847
853525,1684479,2474163,5551261,6053697,3602521,1335739,737691,1242359,2137559,4144669,5895197,4860039,2499829,1043983
1071513,2117789,2744079,5151143,5529635,3127987,1455705,764813,1505609,2373911,3979369,5447321,4399257,2321747,1129405
1121623,2164677,2922539,5471327,5754089,3101719,1525733,793165,1544197,2426951,4123249,5603457,4437251,2325139,1164805
1045623,2120797,2765535,5429999,5949087,3572649,1533473,835211,1525459,2413529,4160297,5817365,4837589,2591633,1207329
1328655,2486109,3693599,7171037,6223277,3309769,1771053,874097,1804657,2999625,5403041,6742911,4814363,2563525,1332273
1063293,2123213,2892625,5840037,5625455,3132511,1445629,744923,1486723,2381855,4248579,5649953,4339095,2294611,1078615
1150077,2261605,3115707,6024697,5921757,3405989,1545639,812083,1552213,2506937,4369075,5847271,4641775,2469031,1166981
804471,1422259,2453637,5280977,4864879,2642225,1005957,398875,1032297,1846401,3781141,5060819,3764675,1828301,708299
765655,1350519,2085555,4366739,4244885,2366179,962269,448167,1030913,1738987,3316747,4392577,3332819,1681911,713519
