IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,IR_Wavelength_9,IR_Wavelength_10,IR_Wavelength_11,IR_Wavelength_12,IR_Wavelength_13,IR_Wavelength_14,IR_Wavelength_15,Material_Type
215458,638534,740481,2117943,3368446,2316227,693156,259305,399086,674952,1414547,2410207,2457758,1447285,487491,PET
437058,824367,1534686,4091032,2948171,2171493,556889,452711,604588,1161810,2791540,3487025,2537768,1369651,511563,PET
352287,499338,1144818,2712606,1649419,1096326,491513,270781,405558,780459,1942710,2213469,1338943,803281,397427,PET
236157,329561,531534,1079292,1061952,976516,366508,234495,275011,426719,804203,1050442,983388,655844,309110,PET
325816,549505,1189653,2618111,2056458,1422777,514047,375316,408657,837604,1891789,2335697,1718036,964370,450411,PET
176383,369949,506724,1756688,2168790,1545003,429753,240298,260205,424155,1108790,1956854,1870530,979241,332683,PET
178974,295665,603069,1690106,2301086,1911579,458552,288721,223240,450644,1194716,2048213,2109260,1148162,356968,PET
496426,1040496,1564066,3604919,5461972,2622255,652998,574232,687555,1235639,2591713,4960129,4369814,1607261,618238,PET
312921,526364,858238,1760825,2156649,1107983,359148,166916,383525,702714,1263543,1910640,1656981,745312,265895,PET
379458,598993,1128006,2555965,1830792,1411447,754189,310551,460023,841308,1829254,2191904,1598932,1050526,521896,PET
257027,460427,982025,2413072,2232390,1892315,522502,349294,335398,726005,1732310,2414106,2151408,1231698,439578,PET
217416,441859,623771,2089318,7154783,2515215,698952,569127,315786,497658,1198957,4769696,4824242,1552819,731890,PET
342773,544508,1183561,2797528,2369376,1412782,532837,417596,421027,852482,1982199,2621875,1961440,991524,478389,PET
165423,400354,520395,1046810,4873092,2362663,319954,213709,267574,452988,791450,2515799,3347836,1317755,271454,PET
273306,424300,852429,1852335,1809789,2261976,438768,383132,334025,632608,1366614,1886479,2170947,1538859,436358,PET
299677,428013,791971,1380310,1121406,939785,384917,218657,340724,593302,1074298,1243206,1014726,646781,301378,PET
330660,540100,1352041,2269100,1953663,1352149,527085,337934,410562,861407,1708139,2025664,1613971,945062,408399,PET
208818,386182,649835,1823629,936111,614244,536374,163585,284117,497413,1214873,1368452,780539,575041,336031,PET
280789,510837,917716,2256836,1818013,1332241,577073,292672,367000,683011,1572273,2094900,1626856,950514,436071,PET
141005,310604,498155,1208528,1522590,951462,332991,227401,218498,403434,848343,1330988,1216617,641592,267759,PET
320822,540929,1189230,2428254,1794932,1342877,541930,313956,416375,832757,1780260,2078315,1542863,936377,409010,PET
355238,664006,1288711,3411780,1667210,1714994,668147,346038,486943,955695,2129663,2410838,1812094,1254432,497741,PET
337661,655174,1460527,3244304,2550774,1789223,474368,298827,479793,1038401,2320793,2824375,2119827,1135513,388870,PET
254090,414043,978595,2421131,2191371,1977387,573139,422669,311586,711074,1690908,2400251,2202193,1255569,478818,PET
306396,534934,967363,2275708,2320750,1687036,576313,435149,409474,739352,1565758,2237584,2021866,1187031,493567,PET
262806,468962,600541,1351283,1468713,959321,353781,318116,342398,517957,965127,1400323,1212993,662721,336197,PET
323119,564217,991770,2257534,2078844,1564317,542490,333730,419235,772603,1683907,2216200,1798376,1040114,436675,PET
288084,395764,773404,3002549,1804563,1783449,674138,303988,335412,582157,1782196,2342248,1808922,1195083,466640,PET
290169,356387,680052,1777433,1727208,1062043,517724,305796,331863,623130,1313170,1891551,1534760,859495,400889,PET
243768,586834,657814,1379383,1372452,685496,546244,316535,436183,613037,998228,1336301,987712,611173,430782,PET
406067,656882,1347872,3155468,2566006,2023176,698865,488419,498595,985905,2289762,2862891,2266453,1328716,578259,PET
