1967309.0,3204987.0,7114113.0,8387491.0,8387285.0,8388603.0,4300915.0,3539659.0,2392449.0,4976443.0,8387559.0,8388085.0,8387189.0,8386981.0,3943425.0
2028275.0,3232553.0,6990047.0,8388687.0,8387257.0,8388005.0,3907893.0,3634229.0,2429091.0,4916983.0,8387171.0,8387999.0,8388625.0,8386955.0,3787995.0
1970257.0,3150509.0,7075623.0,8387335.0,8388841.0,8386441.0,3718989.0,3378525.0,2366245.0,4928971.0,8388723.0,8388395.0,8386273.0,8388595.0,3561983.0
2032993.0,3074147.0,7528493.0,8389079.0,8387479.0,8387579.0,4054593.0,3599447.0,2359143.0,5118535.0,8387781.0,8387127.0,8388737.0,8387981.0,3843679.0
1975255.0,3083853.0,6791309.0,8386947.0,8388143.0,8388801.0,3801315.0,3518213.0,2339463.0,4737297.0,8387939.0,8388861.0,8387831.0,8387413.0,3673735.0
2036775.0,3071825.0,7403909.0,8387261.0,8387329.0,8388921.0,4086427.0,3568497.0,2360733.0,5048413.0,8387123.0,8389091.0,8387153.0,8387169.0,3840339.0
2061161.0,2999393.0,7155563.0,8387065.0,8388819.0,8386891.0,4044301.0,3559443.0,2332983.0,4888749.0,8389007.0,8388117.0,8387505.0,8388565.0,3818105.0
1944633.0,3023091.0,7166655.0,8387703.0,8389025.0,8386879.0,4054771.0,3597877.0,2294467.0,4912877.0,8388795.0,8387759.0,8387191.0,8389145.0,3839629.0
1891809.0,3106873.0,6777231.0,8386769.0,8388055.0,8387531.0,3778035.0,3308657.0,2312599.0,4735817.0,8388337.0,8388753.0,8387011.0,8099163.0,3564409.0
1969647.0,3050241.0,7241407.0,8387101.0,8388231.0,8388539.0,3427041.0,3454395.0,2323169.0,4964831.0,8388373.0,8388313.0,8387371.0,8387171.0,3470153.0
1911929.0,2943045.0,6991913.0,8387737.0,8387223.0,8389043.0,3836647.0,3560087.0,2242603.0,4789891.0,8387281.0,8388579.0,8388441.0,8386745.0,3748717.0
2051787.0,2990307.0,7317543.0,8387501.0,8387593.0,8388521.0,3794881.0,3646425.0,2328983.0,4972603.0,8388173.0,8388899.0,8386983.0,8386873.0,3747217.0
1998811.0,3035703.0,7098629.0,8387571.0,8388487.0,8386861.0,3957849.0,3499885.0,2328257.0,4888213.0,8388779.0,8386995.0,8387329.0,8388889.0,3744997.0
1938963.0,2982809.0,6652877.0,8386639.0,8388167.0,8388405.0,4009275.0,3468567.0,2286245.0,4677653.0,8388851.0,8388905.0,8386909.0,8387487.0,3763699.0
1981303.0,3114843.0,7488465.0,8389101.0,8387259.0,8387487.0,4161207.0,3867221.0,2355071.0,5112247.0,8387869.0,8386773.0,8388913.0,8387575.0,4031523.0
2008093.0,3094739.0,7064551.0,8387827.0,8387489.0,8388901.0,3929691.0,3784341.0,2357893.0,4904429.0,8387859.0,8389039.0,8387717.0,8387485.0,3879657.0
1922059.0,3166457.0,8388121.0,8388295.0,8386373.0,8388183.0,4800779.0,3268261.0,2361675.0,5739507.0,8386775.0,8387805.0,8388081.0,8037837.0,4080511.0
2289579.0,4008331.0,7610449.0,8386555.0,8387841.0,8387299.0,5943195.0,4038609.0,2902289.0,5551433.0,8388309.0,8387853.0,8386685.0,8387469.0,5080523.0
1798057.0,2743493.0,7720789.0,8387773.0,8388961.0,8387475.0,4539667.0,4235111.0,2078683.0,5008083.0,8389061.0,8387407.0,8386617.0,8388199.0,4435035.0
1910341.0,2811041.0,7589145.0,8387237.0,8388809.0,8386667.0,4399567.0,3951915.0,2191637.0,5017773.0,8388679.0,8387091.0,8386965.0,8388495.0,4192763.0
1642647.0,2545185.0,6524115.0,8388665.0,8386657.0,8387681.0,4910745.0,3153361.0,1935959.0,4380995.0,8386319.0,8387681.0,8388823.0,8387845.0,3866735.0
1986019.0,3010893.0,7229727.0,8387403.0,8388219.0,8387865.0,3943041.0,3700463.0,2313881.0,4922831.0,8387711.0,8389077.0,8386959.0,8387771.0,3876465.0
2085401.0,3139831.0,7260703.0,8388441.0,8387063.0,8388395.0,3602771.0,3608725.0,2411723.0,5006657.0,8387093.0,8388565.0,8388593.0,8387501.0,3617663.0
2002291.0,3061947.0,7200483.0,8387861.0,8388309.0,8386883.0,3813379.0,3436905.0,2339931.0,4947061.0,8388233.0,8386867.0,8387221.0,8388363.0,3638009.0
1862319.0,3127505.0,7235567.0,8388845.0,8387975.0,8387309.0,3834147.0,3626043.0,2306567.0,4995207.0,8388085.0,8387111.0,8388051.0,8388223.0,3724593.0
2019281.0,3210385.0,7836225.0,8388027.0,8387073.0,8388429.0,4003983.0,3459667.0,2416261.0,5330033.0,8386619.0,8387897.0,8388783.0,8386781.0,3748823.0
2011915.0,3014341.0,7337121.0,8388933.0,8387009.0,8388027.0,3986287.0,3547139.0,2311887.0,4960719.0,8387351.0,8387523.0,8388207.0,8387215.0,3737321.0
2003383.0,3049599.0,7113007.0,8388279.0,8388481.0,8386891.0,4242577.0,3760591.0,2338379.0,4900161.0,8388669.0,8387329.0,8387933.0,8388865.0,4020501.0
2055767.0,3052327.0,7344279.0,8388293.0,8387999.0,8386381.0,3923717.0,3535197.0,2357423.0,5014801.0,8388861.0,8386915.0,8387411.0,8388551.0,3750017.0
2013895.0,3090643.0,7145195.0,8387575.0,8386815.0,8388599.0,4031377.0,3418995.0,2357203.0,4928725.0,8387017.0,8388767.0,8387223.0,8386955.0,3742855.0
