IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,Material_Type
1377533,2281191,3903923,6418693,6491483,3985947,1496679,992953,PE
1372941,2277655,3900997,6418611,6490151,3984763,1496511,991523,PE
1367485,2249765,3878225,5812613,5600463,3366149,1537207,1177125,PE
1171937,1963867,3257457,5559407,5895911,3819535,1527677,1023695,PE
1213819,2023449,3420529,5516385,5686849,4074995,1474271,961903,PE
1187931,1976453,3277475,5471097,5721583,3632973,1460455,980769,PE
1009553,1662777,2912769,5146681,5266627,3453615,1333507,948257,PE
994877,1706345,2955013,5505235,5752705,3840173,1395195,1014291,PE
984349,1670223,2946353,5455639,5925627,3750509,1344737,917779,PE
1045847,1688209,3029257,6163555,5630253,3705411,1340385,1051325,PE
1049413,1687987,3032545,6193947,5634247,3691549,1342947,1049569,PE
1047875,1682469,2971437,5939883,6410711,4118021,1280081,1411727,PE
1057019,1652939,2777655,4588049,5230015,4569781,1392699,1130117,PE
818825,1429059,2427743,4851049,5074905,3539163,1220005,887627,PE
832495,1418103,2406103,4608075,4919469,3350049,1230211,892211,PE
802979,1393507,2402573,4738931,5210397,3518495,1245825,796691,PE
1640477,2812059,4618221,7568187,7644525,4393345,2073329,1116757,PE
1615547,2825827,4670097,7693589,7707215,4377293,2100667,1106951,PE
1625863,2796971,4593741,7530437,7613697,4387737,2064241,1114137,PE
1180197,1978407,3275057,5432653,5727567,3648633,1417469,908585,PE
1182495,1982229,3298521,5505437,5742039,3386837,1385513,911511,PE
1188291,1995527,3216907,5359783,5934099,3670701,1483779,974991,PE
1090399,1777413,3123707,5660579,5847049,3752923,1290107,1006671,PE
1087749,1749713,3047285,5940177,6404811,4426153,1481619,1229143,PE
1049239,1722043,2969799,5281161,5488957,3852657,1290051,1009623,PE
1229129,2042041,3437965,5129511,5607525,3895719,1553545,1015799,PE
1190351,2077313,3501493,5952185,6447341,4285985,1581767,1158599,PE
987985,2033589,3299665,5969235,6046363,3364983,1387929,766707,PE
992033,2043305,3311875,5976717,6030259,3352487,1385053,766433,PE
967793,2617937,3975225,5542917,5185701,2428671,1567971,588693,PE
1073025,2596131,4221975,6333217,6243891,3091343,1609077,810399,PE
1013065,2494465,4118677,5690299,5030207,2606377,1612049,801739,PE
1264449,2186883,3859033,5984245,6720187,3444151,1660649,952065,PE
1265169,2189677,3863787,5997845,6725241,3440121,1659741,951861,PE
1589507,3083057,5088973,7406111,8385671,4359657,2476003,1311533,PE
1349867,2279331,4020455,5967957,6678925,3524201,1705089,977411,PE
1348471,2283101,4036143,6042395,6692217,3475747,1702447,972553,PE
1288167,2202745,3982629,5995327,6049775,3049177,1716335,1038105,PE
1274005,2186857,3868985,5668307,6434155,3541925,1684117,970327,PE
1313117,2238215,3982005,5874317,6470373,3504439,1699147,953539,PE
914509,1490375,2638545,4946063,4844711,3415751,1219155,933991,PE
909971,1488599,2593879,4878907,5266617,3621867,1247879,902511,PE
897123,1475217,2582247,4828297,5277997,3623297,1243475,892469,PE
909143,1372087,2785233,5255879,6032261,4506821,1268435,1077959,PE
876959,1507973,2953495,5375081,5763689,3981953,1432187,1101359,PE
894287,1351653,2869109,5775595,5615055,4266289,1257061,970993,PE
1052903,1648933,2871639,3814587,3451401,2118209,1116641,731593,PE
1041603,1633901,2852695,3815605,3473035,2121791,1119391,728525,PE
976981,1586845,2719467,4681321,4930507,3489419,1308687,1028301,PE
948635,1542787,2704121,5033535,5261797,3683061,1276967,944393,PE
1474435,2465773,3995665,5129171,5387117,2965623,1473527,928079,PE
1293337,2114475,3659783,5367339,5777335,3279785,1614255,1125385,PE
1380819,2199693,3505997,4709359,5513431,3205967,1646965,1064689,PE
850349,1388719,2723869,5363175,5257431,4084377,1299443,1041495,PE
936271,1469015,2864503,5650971,5359607,4899887,1388145,1091427,PE
897945,1402859,2713965,5240655,5068091,5563211,1452405,957767,PE
1349337,2285673,3868401,6173265,6640031,4134579,1735967,1071565,PE
1331809,2266587,3857701,6209291,6597109,3943625,1672827,1039293,PE
965417,1583267,2770511,5053641,5215359,3651257,1310433,941247,PE
967101,1593115,2791331,5143425,5292049,3625707,1312327,942329,PE
1036777,1622873,2953031,5295257,5503541,4118501,1536321,977435,PE
1066507,1677897,2964335,5610829,5783091,3616357,1587325,1004461,PE
959075,1563669,2760999,5211157,5417787,3785461,1304605,1008683,PE
974809,1587619,2842987,5290755,5230057,3868735,1331663,943247,PE
869279,1386085,2887349,5381699,5489751,4155829,1256335,1180687,PE
842447,1455931,2724079,5824199,5737099,4082629,1384179,1059635,PE
1429315,2369221,3978179,5757847,6016715,3116499,1587135,881517,PE
1405891,2274259,3655063,5098321,5929419,3425983,1689291,995447,PE
888643,1486725,2596787,4308101,5174047,3233163,1336753,916281,PE
886811,1427829,2456899,4052731,5208455,3586811,1514171,1037747,PE
1291329,2086613,3418887,5190199,5837901,3575581,1475163,1009125,PE
1285391,2104697,3496781,4981319,5556429,3408269,1475031,983999,PE
1284579,2095893,3584439,5201033,5582317,3362519,1454343,961349,PE
1285273,2103373,3489385,5189533,5720209,3445609,1446891,991311,PE
1244229,2185143,3488569,4968329,5106727,2843745,1453019,863223,PE
1162547,2060055,3393489,4878591,5193989,2907051,1468131,869917,PE
1242137,2019411,3146099,4338249,4899501,3181741,1697729,1003547,PE
902531,1342959,2375361,4479315,5549755,4282075,1250539,1016633,PE
854349,1408455,2721725,5446017,5252949,3955587,1295049,1011995,PE
843725,1326741,2397661,5099193,6095309,4188897,1339527,895887,PE
1058175,1727231,2963925,5184713,5357541,3578925,1311019,900963,PE
994535,1603153,2770719,4956079,5171891,3650265,1294163,925993,PE
1472971,2410643,4022663,5106739,5306487,2929101,1451593,951739,PE
1349353,2239499,3766405,5499217,6082417,3415755,1565749,910893,PE
1003765,1647869,2798981,5003757,5240299,3510143,1313251,911569,PE
1454685,2393675,3783549,5010989,5427795,2979735,1506027,914861,PE
1441971,2380913,3762151,5012553,5468869,3000095,1504797,912045,PE
1493673,2396147,3817039,5042909,5731655,3088411,1603893,1015663,PE
1045907,1666709,3011627,5812141,5138943,3798951,1378347,961495,PE
1038573,1703657,3012899,4983937,5115733,3724103,1346689,1190771,PE
1004827,1757245,3050247,4891319,5090683,3095501,1348761,844155,PE
1043937,1795247,3043665,4470095,4437541,2510779,1212921,852181,PE
1002573,1717027,2938745,4889763,5191351,3229921,1255647,800191,PE
984331,1839749,3040859,4738059,5095923,3205787,1360897,826123,PE
947949,1739701,2912417,4832809,5029975,3076735,1281171,765315,PE
1141193,1840551,3199291,5661717,6342691,3977211,1425993,1136683,PE
1429763,2476799,4237909,7232817,7790667,4657879,1987913,1090519,PE
1373649,2492885,4154797,7601841,8045193,4633997,2030135,1105415,PE
1008843,1636993,2808685,5005729,5180939,3659225,1294279,951671,PE
1023873,1662409,2882919,4946787,4919649,3281185,1254309,937367,PE
1532867,2497845,4179317,5771537,5682997,2912337,1488171,878461,PE
1078079,1763915,3010665,5267411,5353793,3417107,1318231,895091,PE
988269,1606963,2761863,5030845,5217989,3550823,1265589,903691,PE
1137117,1801721,3248451,4987835,3517567,1863059,1104039,805501,PE
952389,1565295,2820431,4340979,5032521,3167055,1331249,903901,PE
874635,1484487,2750701,4743497,5522637,3496427,1415593,947853,PE
985217,1607599,2921361,4585407,4607157,2786707,1296837,919599,PE
830789,1386957,2475201,5689505,6333743,3712949,1394343,1173979,PE
897323,1461427,2785959,5404525,4840689,4233497,1260233,934215,PE
1047945,1699813,2938807,5241969,5207001,3401801,1270705,875407,PE
1003129,1677733,2905117,5378043,5858039,4075703,1419261,987723,PE
1043169,1688943,2870613,4712135,5549701,3407047,1358733,1036525,PE
658435,977203,1691229,2401059,1787693,1058901,584917,325099,PE
474073,821845,1397103,2552879,2813061,1856863,778613,420483,PE
1522575,2468093,4228413,6355729,6783147,3413613,1705371,1089607,PE
1484859,2430887,4150783,6132645,6816161,3870125,1739167,921375,PE
1464399,2469499,4243687,5873741,6126393,3893503,1777165,1027035,PE
1247523,2083053,3368483,5432913,5580209,3465735,1483165,967681,PE
1272709,2133511,3509209,5736967,5748871,3639101,1544193,957261,PE
892497,1453091,2726331,4780709,5725091,4133131,1248443,977077,PE
835473,1393199,2578225,4602047,5004917,4181911,1244405,1154935,PE
1356767,2258219,3483913,5529331,6106329,4258129,1645585,1137391,PE
1373123,2269317,3815801,6325783,6360717,3638325,1607003,1079355,PE
1363659,2282805,3673887,5690629,5876621,3819745,1641147,1132905,PE
1369651,2278035,3814989,5569043,5678753,3790445,1678877,1063929,PE
956197,1579491,2839659,5515315,4751395,3186495,1419747,1007327,PE
889113,1623877,2871071,5409529,5892919,3929983,1355073,997729,PE
1007319,1660263,2833657,5067255,5353053,3655901,1326919,936499,PE
1035109,1687051,2870733,5090997,5367563,3626419,1326147,925177,PE
1473853,2358549,3827521,5086039,5707761,3106509,1557333,940977,PE
1431251,2373387,3855069,5287461,5723933,3008401,1517827,873477,PE
1066121,1742121,2929711,5158357,5680619,3531355,1322615,917181,PE
1094651,1785679,3038047,5158587,4909601,3259297,1310061,980719,PE
1543905,2465257,4007805,4949241,5496241,3069979,1498675,923683,PE
1022795,1677265,2858555,5082321,5387577,3722071,1344701,945429,PE
1454111,2440443,4290093,7343777,7422605,4177211,1979347,1232725,PE
1228603,2054863,3362231,5430877,5489777,3406035,1462537,978489,PE
1237163,2069441,3417953,5718453,5811211,3464269,1411135,844213,PE
1230299,2058035,3393691,5584985,5508665,3293553,1412505,975137,PE
1204751,2034165,3369791,5638499,5863253,3809019,1508293,975149,PE
872629,1478135,2713613,4777117,5699755,3706995,1421519,939357,PE
1010321,1757625,2894481,4103993,4515357,2698173,1303301,895041,PE
982131,1585697,2547233,3323915,3698857,1932087,1036217,672597,PE
830877,1430559,2304235,3864789,4698441,2434483,1145993,646165,PE
1212071,2162147,3556001,4933109,5259231,3097009,1520635,872481,PE
1163219,2079241,3387955,4868173,5353651,3172257,1538125,881411,PE
1310299,2191291,3684347,6260255,6119301,4153333,1669911,1146205,PE
1312103,2191509,3360819,6108095,6244611,3948837,1529815,1025291,PE
1311471,2243991,3520339,6867367,6264623,4461543,1659925,1121745,PE
1313205,2215817,3692475,6562917,6723903,4043097,1595585,1278901,PE
1413957,2331369,3776879,5270503,5849919,3112183,1618767,967483,PE
1460653,2449645,3907025,5353189,5768711,2960949,1558763,926601,PE
959173,1559203,2708817,4950867,5236233,3565967,1280659,942749,PE
979061,1583081,2724675,4738319,4938459,3437937,1276095,955211,PE
1456477,2436277,3990229,5522697,6051383,3159727,1564793,896443,PE
1489629,2445997,3926949,5121211,5714839,3052757,1559203,960083,PE
1028351,1675991,2845317,5001911,5317491,3561599,1320671,937001,PE
853215,1455923,2608013,5117941,5557449,3649457,1378871,1130587,PE
770807,1285581,2553807,4879351,5618841,4470909,1346355,1071303,PE
877403,1401957,2591713,5023237,5247451,3670587,1296159,1045009,PE
998113,1618061,2785529,4933475,5190331,3559195,1270417,915443,PE
1414155,2440155,4318561,7072111,7226057,4288705,2008541,1121725,PE
1168449,1797641,3074991,4107323,3454675,2124869,1086887,635913,PE
1013527,1617969,2785391,3606925,4389703,2768205,1172163,669717,PE
1016399,1654235,2907331,5195495,5245327,3643681,1315097,908407,PE
837287,1349691,2683113,4706875,5711167,4354537,1374993,1276765,PE
881827,1416735,2826667,5265441,5160797,3409891,1227339,1094537,PE
840277,1428715,2794147,5365271,4768215,4206371,1219819,1008025,PE
1361873,2259189,3812919,5032645,5386495,2889511,1511095,987223,PE
1475477,2415859,4040721,5270989,5506697,2901413,1490909,895059,PE
1447647,2330885,3761847,5113599,5802261,3377093,1615493,1069397,PE
1470367,2437585,4156123,5691429,5662639,2935167,1523483,924293,PE
1605817,2634357,4473893,6507619,7742037,3974665,1809273,944009,PE
1478323,2385445,3940091,5311939,5719087,3165049,1566391,973005,PE
1342529,2262205,3843685,6004373,6597517,3919545,1693357,1064389,PE
1288689,2153455,3615357,5179063,5152483,2778931,1373023,796493,PE
1009427,1635441,2881789,5273831,5421563,3547211,1282611,907385,PE
917947,1411663,2773763,4866299,5346453,4576359,1284673,978299,PE
1455109,2405939,4140845,6136147,6579043,3451797,1676679,1031981,PE
1411537,2275661,3626329,4971927,5725855,3169303,1548105,965301,PE
1517473,2474317,4271171,5671185,5609793,2942519,1522745,899829,PE
1528999,2555115,4343841,6430495,7057153,3837201,1923735,1098119,PE
1393395,2252763,3659235,4952471,5457969,3014063,1485939,884089,PE
1011475,1666801,2856433,5032747,5193865,3450721,1309437,900227,PE
