IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,IR_Wavelength_9,IR_Wavelength_10,IR_Wavelength_11,IR_Wavelength_12,IR_Wavelength_13,IR_Wavelength_14,IR_Wavelength_15,Material_Type
1311166,3228493,7009943,8373881,8395466,8383405,5363683,3834930,1703704,3837641,6914041,8395466,8395466,6089651,3984305,ALU
1272285,3193575,6839292,8394647,8394647,8394647,5282769,3830107,1705579,3802422,6889392,8394647,8394647,5993920,3939631,ALU
1325196,3236369,7044886,8372574,8395333,8390991,5358847,3831759,1718113,3839828,6932243,8395333,8395333,6054079,3977531,ALU
1493812,2921873,6186384,8396072,8380689,8396072,6872411,3875406,1640016,3506319,8396072,8396072,8396072,7693541,4748182,ALU
835617,2907354,5671379,8399988,8401594,8399916,5072298,3845420,1459134,3377696,8401594,8401594,8401594,6118926,3924929,ALU
1433993,2973747,6224441,8395812,8379671,8395812,6415584,4834156,1629787,3552075,8395812,8395812,8395812,7886798,5043932,ALU
1514120,2903270,6257453,8382502,8394477,8394477,7005511,3904171,1666477,3473046,8394477,8394477,8394477,7635554,4735892,ALU
1541362,3008474,6369237,8389380,8378948,8389380,6924462,3917190,1675674,3618222,8389380,8389380,8389380,7840571,4837519,ALU
1544778,3574376,7566650,8396501,8382168,8396501,5392465,3779458,1904272,4193993,7419007,8396501,8396501,6272992,4117674,ALU
1498299,2887590,6174622,8390793,8390793,8390793,6912642,3831453,1664492,3423178,8390793,8390793,8390793,7574041,4733991,ALU
1501834,3505656,7432802,8389132,8395800,8374184,5431745,3763890,1929108,4198318,7422969,8395800,8395800,6307207,4128184,ALU
1505647,2934729,6293394,8381218,8387466,8395937,7095855,3989908,1658883,3550354,8395937,8395937,8395937,7768238,4789818,ALU
1300312,3214587,6998109,8373593,8395425,8388830,5358764,3837096,1711714,3845609,6936406,8395425,8395425,6077371,3996794,ALU
1304732,3216384,7012725,8374391,8393650,8395212,5347468,3835561,1726999,3855821,6964494,8395212,8395212,6057915,3999934,ALU
1233712,3174187,6871755,8396821,8396821,8396821,5266079,3837226,1676375,3733217,6775717,8396821,8396821,5932741,3897592,ALU
1401624,3057718,6338874,8388394,8376875,8388394,6020048,6003811,1662035,3608322,8388394,8388394,8388394,8095816,5456591,ALU
1356220,2838088,6013992,8398629,8392854,8398629,6870928,3893620,1576450,3442268,8398629,8398629,8398629,7757874,4728860,ALU
1589233,3017914,6424603,8389115,8378610,8389115,7171311,4006743,1688685,3602686,8389115,8389115,8389115,7810311,4933946,ALU
1547847,3016709,6399322,8389142,8382916,8389142,6860003,3889760,1675821,3624694,8389142,8389142,8389142,7845144,4822982,ALU
1752050,3737168,7777704,8377113,8394698,8394698,5025367,3582297,2047271,4377037,7880841,8394698,8394698,6653488,3928385,ALU
834718,2915798,5679429,8401226,8394618,8401226,5055678,3876208,1467133,3395565,8401226,8401226,8401226,6127032,3943145,ALU
1611483,3650654,7688932,8375777,8395130,8372258,5439302,3778447,1971834,4262168,7514080,8395615,8395615,6318375,4132401,ALU
1273772,3202893,6906731,8394096,8394096,8394096,5234683,3817956,1707450,3819915,6921522,8394096,8394096,6005716,3923621,ALU
1772951,3754895,7693970,8392720,8372148,8393913,4979101,3564992,2079194,4396393,7937471,8393913,8393913,6699094,3907605,ALU
1624227,3035091,6498440,8388623,8384291,8388623,7207130,4013762,1695808,3603999,8388623,8388623,8388623,7801002,4963662,ALU
1531967,3259210,6627669,8372601,8377898,8385730,5591234,6600289,1811194,3858977,8385730,8385730,8385730,8186813,5715195,ALU
1318658,3246722,6943789,8394471,8376443,8394471,5340078,3828909,1762850,3914732,7063625,8394471,8394471,6097246,4011035,ALU
850034,2832503,5566956,8391534,8402094,8391059,4993903,3519300,1465924,3300367,7971430,8402094,8402094,5974118,3734181,ALU
1502189,2924871,6293109,8377681,8399192,8387341,7026249,3919104,1657904,3534973,8399192,8399192,8399192,7734149,4725741,ALU
1293446,3216958,6968898,8375269,8395604,8376118,5368032,3838877,1689397,3836841,6898455,8395604,8395604,6126492,3994332,ALU
1221974,3133427,6870547,8395940,8395940,8395940,5191037,3832438,1653794,3723463,6782208,8395940,8395940,5966575,3901925,ALU
1294096,3221640,6967727,8394208,8394208,8394208,5224162,3809424,1725468,3846863,6959856,8394208,8394208,6024447,3923038,ALU
1607583,3662912,7769644,8376758,8393941,8374228,5454414,3769522,2064645,4435081,7757363,8395385,8395385,6452694,4217810,ALU
1556822,3040388,6455082,8388013,8388627,8388627,6704082,3975410,1682371,3645349,8388627,8388627,8388627,7867973,4842923,ALU
1312099,3232862,7024708,8373590,8395372,8388701,5353210,3834551,1731024,3860050,6969410,8395372,8395372,6055946,3996568,ALU
1525831,3397937,6797995,8364010,8383501,8383501,4766281,8034080,1875937,3985056,8383501,8383501,8383501,8383501,6170001,ALU
1431597,2888970,6159567,8386696,8398813,8385631,6936909,3875258,1624076,3493560,8398813,8398813,8398813,7746324,4718810,ALU
1304095,3214010,7013433,8372764,8395335,8395117,5353996,3836131,1723389,3850420,6956265,8395335,8395335,6052363,3998005,ALU
1389701,3378718,7213802,8386945,8384467,8385734,5348843,3815984,1809509,3977924,7134189,8395604,8395604,6122223,4041563,ALU
1331859,3277566,7014497,8382588,8386361,8380841,5348785,3829218,1754538,3894553,7023327,8395072,8395072,6073759,3997543,ALU
1322463,3235886,7034568,8379181,8394969,8394969,5315552,3823259,1727778,3844558,6949895,8394969,8394969,6032076,3958328,ALU
1555453,3028018,6435506,8388552,8388552,8388552,6803359,3856961,1680360,3634982,8388552,8388552,8388552,7859567,4815438,ALU
1665490,3638848,7704480,8381480,8394820,8394820,5171125,3638637,2005342,4321916,7737201,8394820,8394820,6532720,3998708,ALU
1536699,2992389,6378589,8384762,8393038,8384035,6852965,3855433,1671501,3597685,8393038,8393038,8393038,7803258,4766365,ALU
1306451,3241822,6947718,8394667,8384407,8394667,5329690,3831736,1744525,3876775,7028342,8394667,8394667,6084953,4005522,ALU
873372,2804407,5571796,8384784,8402851,8384226,5069778,3504867,1463410,3293327,8324169,8402851,8402851,6105656,3782085,ALU
1283690,3172650,6950130,8388217,8394876,8394876,5333780,3835979,1752067,3900260,7040800,8394876,8394876,6103150,4020687,ALU
1326328,3237674,7045471,8376511,8395074,8395074,5330310,3825701,1727211,3843285,6947199,8395074,8395074,6032800,3963926,ALU
1496676,2907808,6302137,8376196,8399136,8399136,7086249,3983967,1650622,3523941,8399136,8399136,8399136,7737382,4740463,ALU
1295562,3214928,6980570,8383468,8395108,8395108,5336639,3835886,1726774,3849520,6979186,8395108,8395108,6066590,4001787,ALU
1235595,3172523,6847376,8396525,8396525,8396525,5276090,3839134,1677209,3736771,6782320,8396525,8396525,5937278,3906014,ALU
854861,2843839,5599013,8391935,8390714,8391501,5038783,3695506,1464610,3344380,8401552,8401552,8401552,6123008,3865398,ALU
1362261,3044541,6299624,8391797,8382697,8391797,5729945,6296132,1637592,3580453,8391797,8391797,8391797,8104845,5497887,ALU
826387,2899220,5618289,8401569,8401496,8401569,4924680,3556046,1487023,3337171,7528028,8401569,8401569,5842351,3704070,ALU
1770336,3749372,7690721,8392614,8372010,8393889,4979012,3564977,2078337,4395293,7936471,8393889,8393889,6698896,3907333,ALU
1595181,3633161,7663420,8378913,8392549,8375909,5436214,3784701,1955393,4244715,7485545,8395847,8395847,6301453,4132575,ALU
1319041,3256747,6995737,8393924,8373243,8393924,5287094,3827922,1770134,3920686,7064742,8393924,8393924,6116529,4018247,ALU
1517636,2969279,6286811,8385977,8379548,8385328,7055151,3944848,1671509,3580371,8393360,8393360,8393360,7793485,4817892,ALU
814527,2745478,5507497,8383396,8403739,8367718,5015491,3519843,1414919,3233373,8022267,8403739,8403739,6053752,3779704,ALU
1608938,3652134,7705076,8375360,8395591,8371907,5451057,3780513,1987281,4291247,7550771,8395591,8395591,6335890,4151697,ALU
1323078,3231418,7046930,8372146,8395284,8395284,5355407,3832099,1725163,3844150,6947046,8395284,8395284,6040284,3982045,ALU
1388692,3257773,6583282,8376103,8385164,8385164,4807848,8115012,1753784,3788157,8385164,8385164,8385164,8385164,6124241,ALU
1421325,2986250,6237719,8395103,8380205,8395103,6294495,5092353,1631166,3557087,8395103,8395103,8395103,7925307,5124104,ALU
868816,2813597,5576321,8386412,8402727,8385907,5055729,3509830,1465708,3297574,8246961,8402727,8402727,6080118,3774516,ALU
1523122,3538613,7496887,8395754,8395754,8386610,5436602,3749189,1935130,4215010,7447777,8395754,8395754,6309947,4132342,ALU
1298611,3214354,6992555,8379509,8395191,8395191,5343053,3835996,1725430,3849732,6970565,8395191,8395191,6061296,4000409,ALU
1331849,3274691,6955429,8393387,8372230,8393237,5344929,3826995,1761771,3911190,7056627,8394464,8394464,6087670,4004562,ALU
1613012,3668783,7777305,8375222,8395313,8372402,5459656,3769327,2066939,4434474,7755876,8395313,8395313,6450921,4216665,ALU
1280160,3181492,6933271,8394763,8394763,8394763,5322290,3835756,1749937,3890540,7045629,8394763,8394763,6106351,4019795,ALU
1280022,3180764,6933006,8394760,8394760,8394760,5322375,3835760,1750338,3891405,7046494,8394760,8394760,6106860,4020087,ALU
755818,2764467,5517272,8391037,8403624,8366068,4967609,3685209,1385378,3238019,7780556,8403624,8403624,5999735,3833668,ALU
1531652,3556850,7535478,8396547,8380066,8396547,5381506,3792825,1884771,4168460,7383001,8396547,8396547,6257059,4110511,ALU
1246187,3149121,6890585,8395857,8395857,8395857,5203341,3830439,1664915,3740227,6805432,8395857,8395857,5994324,3924873,ALU
1327616,3235671,7054914,8372006,8395273,8395273,5355733,3831136,1725642,3842749,6944978,8395273,8395273,6037466,3978272,ALU
1764832,3746996,7791884,8375046,8394617,8393717,4997248,3572154,2058322,4393515,7917989,8394617,8394617,6682686,3917503,ALU
1312617,3245086,7003047,8393847,8375342,8393847,5274378,3828773,1771774,3922838,7066863,8393847,8393847,6124423,4022540,ALU
1442854,3444682,7321429,8395800,8386863,8384560,5388733,3777171,1885061,4115236,7316694,8395800,8395800,6242866,4103598,ALU
710844,2673858,5413139,8384997,8403667,8345495,4893639,3554990,1342062,3148908,7367749,8404910,8404910,5913831,3759288,ALU
1332672,3240578,7063708,8372009,8395247,8395247,5354970,3829817,1726113,3841014,6942520,8395247,8395247,6033928,3973266,ALU
1513796,3531544,7488204,8396645,8380580,8392543,5380998,3785554,1888709,4170114,7385743,8396645,8396645,6266592,4111972,ALU
1330110,3276415,7048079,8376679,8395403,8374059,5344577,3829459,1748823,3882042,6999823,8395403,8395403,6062736,3989299,ALU
863618,2807118,5559417,8387040,8396448,8386363,5049496,3593336,1455318,3305931,8402061,8402061,8402061,6113021,3816274,ALU
1518917,2959304,6345401,8381212,8394008,8394008,7034056,3942491,1671895,3574364,8394008,8394008,8394008,7805790,4799880,ALU
1523145,2919467,6246402,8385135,8393277,8384419,6942152,3838226,1676463,3476484,8393277,8393277,8393277,7620843,4728980,ALU
1224542,3123442,6860443,8395282,8395282,8395282,5172382,3830266,1651394,3731594,6802662,8395282,8395282,5987142,3911272,ALU
1289461,3211241,6945656,8382614,8395942,8380732,5339789,3837140,1687210,3811290,6866816,8395942,8395942,6093683,3979841,ALU
1332848,3248410,7062182,8372586,8395299,8390844,5355169,3830108,1730881,3849487,6954186,8395299,8395299,6040122,3977523,ALU
798651,2733090,5492576,8383464,8403929,8364020,4998333,3524854,1403382,3219468,7927080,8403929,8403929,6034257,3777177,ALU
1220751,3117466,6868515,8395337,8395337,8395337,5158514,3829373,1646802,3726300,6796854,8395337,8395337,5987921,3907709,ALU
832467,2918980,5683797,8401513,8401425,8401513,5072353,3874278,1460308,3386980,8397852,8401513,8401513,6119197,3937464,ALU
1273118,3194525,6843231,8394639,8394639,8394639,5281257,3829494,1706330,3803882,6891633,8394639,8394639,5994926,3939242,ALU
872873,2768244,5517516,8381856,8402604,8380922,5061051,3485061,1445392,3265090,8402604,8402604,8402604,6102360,3764164,ALU
1556114,3053351,6467738,8387135,8388442,8388442,6635827,4117900,1689518,3657843,8388442,8388442,8388442,7886096,4889714,ALU
1731549,3666734,7734924,8374845,8390701,8394175,4976909,3563959,2046232,4374721,7909373,8394175,8394175,6689119,3900914,ALU
1332610,3255918,7059850,8373323,8395339,8386488,5354225,3830239,1735481,3857804,6965732,8395339,8395339,6046096,3981276,ALU
