IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,IR_Wavelength_9,IR_Wavelength_10,IR_Wavelength_11,IR_Wavelength_12,IR_Wavelength_13,IR_Wavelength_14,IR_Wavelength_15,Material_Type
1463138,3454428,7341787,8395851,8395851,8377410,5425657,3753540,1914008,4176917,7394602,8395851,8395851,6306497,4125327,ALU
1425587,2888571,6104775,8398497,8384383,8398497,6862726,3894094,1603507,3493541,8398497,8398497,8398497,7751588,4741902,ALU
1441766,3446112,7323685,8395788,8385439,8386014,5383287,3780750,1881234,4106838,7306265,8395788,8395788,6232938,4100413,ALU
1749712,3705430,7714225,8383166,8381948,8394041,4977894,3564435,2061266,4384354,7922062,8394041,8394041,6693697,3903920,ALU
1516463,2929662,6265440,8382494,8395779,8381327,6956553,3849784,1671457,3508226,8395779,8395779,8395779,7672560,4724148,ALU
1754559,3715253,7774867,8373790,8394463,8394463,4977597,3563993,2051388,4383875,7916665,8394463,8394463,6690022,3903012,ALU
1515965,2964490,6287192,8384781,8382972,8383941,7040831,3930532,1670404,3574535,8394337,8394337,8394337,7783378,4800222,ALU
831591,2893563,5564470,8400258,8384083,8400159,4887455,3548347,1462913,3340102,7642325,8402440,8402440,5886138,3721938,ALU
1282624,3203948,6930904,8395447,8395447,8395447,5249568,3823453,1701553,3792781,6872541,8395447,8395447,6007992,3937135,ALU
842116,2900819,5661979,8399361,8382157,8399316,5024439,3849659,1479675,3403729,8400817,8400817,8400817,6140118,3940871,ALU
1427507,2889969,6107288,8398494,8384148,8398494,6862499,3894107,1604256,3494960,8398494,8398494,8398494,7751414,4742263,ALU
1326870,3267549,6967690,8394219,8371809,8394219,5322223,3827227,1765439,3915841,7061703,8394219,8394219,6099691,4010287,ALU
831520,2915870,5673816,8401518,8401518,8401518,5049637,3824805,1464554,3379187,8262519,8401518,8401518,6076079,3901125,ALU
1577799,3615401,7638667,8395612,8395612,8395612,5445801,3749604,1949161,4242863,7486400,8395612,8395612,6307674,4136987,ALU
710992,2673639,5416371,8384970,8404853,8345526,4897179,3554999,1343614,3148470,7366449,8404853,8404853,5912604,3758417,ALU
1744463,3732000,7771977,8377941,8394741,8394741,5044207,3589556,2043192,4371476,7863842,8394741,8394741,6638303,3937799,ALU
1312562,3246391,7003352,8387157,8394792,8386089,5277678,3817559,1738268,3864129,6979333,8394792,8394792,6042139,3952098,ALU
1605432,3658295,7751973,8380515,8395373,8378497,5457402,3761764,2046793,4402833,7711819,8395373,8395373,6427740,4203645,ALU
1445530,2864147,6112588,8392993,8392993,8392993,6902640,3848617,1634854,3418622,8392993,8392993,8392993,7626275,4730060,ALU
1284873,3175783,6928256,8394637,8390650,8394637,5328587,3834349,1763866,3919782,7073497,8394637,8394637,6118408,4025916,ALU
1606476,3659946,7756564,8379837,8395360,8377729,5457852,3762519,2050862,4409565,7721299,8395360,8395360,6432862,4206529,ALU
1499516,3523774,7471562,8396480,8376501,8396480,5362983,3796907,1874711,4132488,7338885,8396480,8396480,6228175,4099537,ALU
1241015,3142531,6887478,8395767,8395767,8395767,5193352,3830133,1661002,3737004,6803137,8395767,8395767,5993232,3921261,ALU
1772811,3754543,7701182,8391420,8373798,8393962,4979034,3564927,2077597,4395994,7936437,8393962,8393962,6698537,3907400,ALU
1315101,3251351,7008296,8393796,8374113,8393796,5271069,3828316,1771943,3922261,7065582,8393796,8393796,6124023,4021827,ALU
1573174,3604564,7614952,8385561,8395426,8383812,5440413,3786901,1928856,4207794,7434186,8395426,8395426,6283523,4126997,ALU
1562831,3597116,7606672,8396094,8388691,8396094,5419011,3762753,1929236,4222270,7458205,8396094,8396094,6292501,4128102,ALU
838642,2910107,5670862,8400726,8382471,8400726,5024716,3877180,1479199,3410410,8400726,8400726,8400726,6138871,3951476,ALU
1326921,3267772,7045588,8375120,8395441,8376819,5351755,3831626,1745162,3877884,6993751,8395441,8395441,6062582,3993908,ALU
1225814,3125446,6857736,8395264,8395264,8395264,5177033,3830565,1652934,3733370,6804610,8395264,8395264,5986880,3912467,ALU
1666132,3649778,7716116,8373441,8394940,8383013,5212807,3673379,2004843,4315069,7704649,8394940,8394940,6498764,4018444,ALU
1295708,3229018,6967143,8391061,8394986,8390511,5324724,3834596,1734450,3855822,7003583,8394986,8394986,6078460,4003232,ALU
1682959,3695161,7736343,8375229,8395164,8382274,5232669,3682396,2009946,4319814,7697324,8395164,8395164,6485483,4030386,ALU
1533081,3294445,6671725,8370355,8379185,8385175,5396469,6935940,1828696,3892296,8385175,8385175,8385175,8233034,5822997,ALU
1322158,3261048,6984569,8394041,8372672,8394041,5301082,3827645,1768265,3918757,7063532,8394041,8394041,6109824,4015077,ALU
1595493,3642570,7708259,8386970,8395495,8385812,5453124,3754579,2008049,4338740,7621558,8395495,8395495,6378975,4176191,ALU
835212,2908900,5637244,8401221,8380965,8401221,4970257,3773147,1475903,3392102,8125972,8401221,8401221,6050033,3876399,ALU
1285103,3207673,6942817,8394842,8394842,8394842,5319218,3835617,1735540,3859477,7014571,8394842,8394842,6088056,4009317,ALU
1050709,2847931,5630795,8358375,8402446,8380617,5074217,3367536,1712581,3515663,5945752,8402446,8402446,8217030,3796377,ALU
1493571,2934960,6230197,8389210,8387859,8388383,6912863,3879895,1644181,3540356,8398622,8398622,8398622,7741762,4735870,ALU
836993,2912499,5674462,8400936,8387576,8400936,5037728,3876771,1474128,3404171,8400936,8400936,8400936,6133896,3947975,ALU
855891,2843911,5568413,8391451,8393888,8391102,4990478,3524024,1462751,3314862,8036298,8402738,8402738,6014818,3758420,ALU
1742583,3690243,7722349,8379900,8385383,8394093,4977507,3564248,2055366,4380573,7917082,8394093,8394093,6691900,3902740,ALU
1610532,3658648,7733337,8375306,8395482,8372101,5454421,3776136,2018449,4347287,7631021,8395482,8395482,6380897,4177117,ALU
1551831,3026416,6420325,8388119,8388119,8388119,6873803,3871150,1688210,3636261,8388119,8388119,8388119,7873465,4840820,ALU
1521722,2980993,6285880,8388901,8371172,8388719,7090182,3979868,1674213,3594645,8390972,8390972,8390972,7818209,4861118,ALU
1769487,3747562,7691689,8392225,8372419,8393895,4978966,3564954,2077634,4394843,7935878,8393895,8393895,6698682,3907193,ALU
1479899,3350991,6726081,8368061,8384058,8384058,4780203,8061186,1835024,3919108,8384058,8384058,8384058,8384058,6154674,ALU
1772736,3754355,7705044,8390724,8374682,8393989,4978998,3564893,2076742,4395780,7935884,8393989,8393989,6698239,3907290,ALU
1319529,3257420,6993989,8393942,8373154,8393942,5289283,3827879,1769841,3920384,7064553,8393942,8393942,6115479,4017751,ALU
848072,2883272,5646255,8396668,8385610,8396528,5034338,3791631,1476589,3384699,8401175,8401175,8401175,6138726,3915816,ALU
1329324,3273860,7046773,8376486,8395429,8373836,5350104,3830885,1750520,3885512,7005215,8395429,8395429,6067474,3994688,ALU
1507587,2941948,6286466,8379655,8398403,8377967,6971733,3864735,1664377,3547141,8398860,8398860,8398860,7736678,4718930,ALU
1754762,3739951,7781747,8375075,8394697,8392313,5025237,3585984,2048696,4377809,7881611,8394697,8394697,6653424,3928028,ALU
1507340,2932499,6322881,8378601,8396677,8396677,7061224,3964080,1660822,3548117,8396677,8396677,8396677,7770182,4768952,ALU
875803,2782872,5544833,8382527,8402814,8381769,5073851,3492592,1454077,3278167,8402814,8402814,8402814,6118649,3778123,ALU
784775,2822838,5580347,8394992,8402825,8379453,5007502,3757133,1413668,3294338,8015064,8402825,8402825,6045273,3873228,ALU
1643474,3046083,6544069,8388308,8388308,8388308,7205082,4008834,1699367,3606628,8388308,8388308,8388308,7797808,4973875,ALU
1536020,3006346,6346980,8388698,8378449,8388698,7031012,3938023,1687866,3620489,8388698,8388698,8388698,7862344,4876288,ALU
1291512,3189724,6931308,8394605,8387858,8394605,5330845,3833280,1763666,3918790,7071557,8394605,8394605,6114249,4022992,ALU
1320421,3252463,7036432,8374449,8395411,8382030,5352393,3832909,1738962,3870064,6983078,8395411,8395411,6059672,3995075,ALU
1123660,2963444,6031649,8371025,8399775,8385535,5154127,3531356,1706466,3608210,6262840,8399775,8399775,7439214,3848083,ALU
1042612,1775523,3009109,5507950,5703190,3700235,1365733,988590,1302086,2299248,4224284,5596235,4700225,2548785,1215251,PE
1118625,2049175,3365096,5146583,5315500,2986117,1407335,848011,1463417,2596807,4222843,5238418,4162120,2219964,1165105,PE
1277156,2301166,3874083,6409490,6413930,3748710,1668215,1023753,1655046,2968068,5099009,6396252,5076460,2722423,1378603,PE
1014739,1735077,2975434,5299530,5406979,3755329,1370426,975871,1272041,2261273,4105085,5348365,4579930,2580301,1210994,PE
978056,1675138,2910771,5270261,5380333,3760642,1347994,952216,1227137,2202029,4058652,5317897,4567693,2570860,1187270,PE
1271584,2252875,3732625,6127921,6170684,3668826,1541184,968057,1625541,2869569,4878754,6128172,4913095,2619971,1290465,PE
1146239,1990375,3367204,6095620,5924728,3704005,1548488,1138245,1451671,2574142,4690166,5994987,4801455,2639667,1376024,PE
1273089,2208880,3720897,6231504,6275427,3913395,1583052,1053001,1609494,2846900,4927039,6222702,5073623,2755643,1353232,PE
1017660,1735143,3075694,5655863,5781861,3638221,1304577,910866,1271538,2312332,4336662,5726373,4720103,2487411,1135817,PE
1276982,2289786,3832598,6381560,6416165,3876782,1604990,993357,1650775,2942766,5062404,6380879,5135555,2752852,1331623,PE
871953,1616055,2977887,4359811,3990360,2476012,1240256,816328,1142533,2192458,3621588,4185098,3265966,1882922,1060439,PE
1014559,1705678,2899538,5007138,5234479,3998566,1402218,1007591,1254925,2210881,3917859,5108921,4590374,2694870,1235403,PE
1183415,2030440,3385500,5658376,5895464,3915518,1542663,1089024,1484953,2601616,4485270,5772978,4901525,2743024,1346198,PE
1290592,2335508,3922405,6518337,6563319,3951206,1603108,988061,1677778,3006343,5176346,6524256,5246561,2789684,1331431,PE
1147702,1945358,3288563,5873334,6238706,4357415,1470304,1094398,1429480,2514197,4543439,6050994,5294723,2929781,1313665,PE
1277579,2248481,3769835,6272360,6319741,3825263,1563897,1001268,1625157,2882974,4966762,6274463,5063472,2706665,1316916,PE
963997,1649499,2889479,5286668,5408921,3779403,1335463,949147,1208381,2180282,4056308,5338051,4589596,2573509,1178982,PE
1007183,1720981,2956623,5354558,5568355,3801516,1375394,1014038,1260317,2247025,4122840,5456698,4684483,2604151,1232761,PE
1271955,2237283,3731758,6203948,6314877,3905539,1580070,989480,1619751,2866463,4922009,6237497,5095280,2753954,1320261,PE
1182003,2028470,3383291,5659006,5899302,3914084,1542899,1089928,1483337,2599645,4484576,5775127,4902788,2742498,1346821,PE
1333444,2331187,3894971,6477325,6521650,4020976,1581050,1045273,1693711,2990420,5144261,6489985,5265711,2815251,1346938,PE
1647394,2940571,4873620,8058174,7809120,4388824,2131191,1157233,2122719,3752613,6414966,7919337,6086695,3272121,1674093,PE
842880,1422419,2686015,5716894,6125217,3780779,1398521,1264350,1045958,1972100,4179961,5916254,4949988,2614736,1372609,PE
1434016,2490550,4284304,6693823,6456570,3188349,1552231,929781,1803469,3240868,5438352,6573609,4828298,2388355,1275445,PE
1244867,2177780,3657470,6240351,6398296,3872198,1549491,1012733,1581790,2800259,4901083,6296087,5123729,2721567,1316816,PE
1648265,2889506,4760990,7813560,7711153,4367125,2073933,1142097,2098026,3674424,6233677,7740862,6021582,3230939,1637538,PE
1344724,2302524,3857955,5924309,6107475,2978694,1452089,861794,1731276,3029990,4915145,6032932,4583615,2277172,1200740,PE
1246597,2180990,3645520,6198209,6379014,3889928,1560851,1005948,1582684,2794659,4871862,6262525,5119535,2734449,1319229,PE
1269367,2290234,3815800,6396452,6481970,3915312,1618581,983191,1647049,2934962,5061696,6424820,5192911,2781032,1335691,PE
1272895,2250279,3773357,6265963,6323240,3774834,1564477,991159,1626898,2887744,4969331,6276823,5041572,2681766,1311544,PE
1158749,2037246,3429580,5762461,5787666,3460762,1477807,942724,1479144,2628841,4560676,5769462,4624051,2486939,1246708,PE
1349642,2316873,3869500,6470931,6496368,4055505,1579515,1072976,1693402,2971343,5128532,6475866,5271829,2832209,1359094,PE
1364355,2346561,3926090,6522619,5941479,3497374,1605107,1101478,1715357,3012699,5178591,6223228,4717994,2567841,1382570,PE
1212847,2069755,3429149,5643022,5816190,3942134,1535688,1070911,1517867,2641373,4498807,5727675,4877621,2753739,1331285,PE
1284688,2329995,3888561,6471288,6450874,3830061,1613185,968604,1673891,2990292,5137191,6443884,5131792,2734325,1325316,PE
922451,1576308,2739614,5574294,5554506,3754951,1428855,1145572,1155572,2076028,4127236,5549142,4644823,2604627,1325009,PE
1271397,2216206,3717332,6197554,6293129,3922020,1578130,1001496,1611297,2850759,4912825,6220539,5089294,2759611,1325268,PE
1269299,2298226,3837897,6342281,6410006,3756801,1649082,980367,1649488,2949065,5048268,6362900,5079802,2718494,1348920,PE
1301440,2336748,3916113,6460629,6446138,3809792,1639664,1017973,1683142,3004671,5141785,6436916,5121550,2738563,1361142,PE
1353007,2344438,3934758,5890831,6136500,3110002,1526342,899416,1735390,3056840,4910256,6023027,4646976,2361486,1253582,PE
1264392,2204327,3686876,6132006,6241573,3940860,1601013,1056697,1604727,2830174,4867779,6171696,5081496,2784369,1364130,PE
960803,1618364,2791955,5018331,5208168,3703886,1309985,994602,1190669,2118749,3873634,5110890,4458450,2525417,1190119,PE
879073,1475685,2851023,5578842,5981759,4179881,1468041,1260898,1088591,2082067,4184746,5766551,5066771,2832375,1398454,PE
1257203,2202449,3666394,6198452,6316262,3927835,1538696,983447,1601116,2819949,4890128,6238713,5109073,2743314,1297066,PE
1696727,2972820,4902029,7972011,7835948,4464591,2126716,1208755,2160336,3784152,6383452,7888054,6143460,3310245,1697902,PE
1370842,2396837,3990521,5815218,6250168,3222431,1540576,935722,1740099,3064214,4844505,6003427,4719746,2393152,1273798,PE
934938,1584098,2741702,4947593,5114835,3493535,1303202,998411,1164038,2078464,3811215,5023402,4299079,2411690,1184848,PE
985157,1679565,2953780,5361404,5350278,3654750,1317884,959080,1232900,2226847,4124534,5348540,4501360,2503030,1176415,PE
1097011,1899541,3280768,5808762,5780461,3539745,1446600,1018167,1384729,2488099,4508393,5791646,4667969,2515086,1265532,PE
995895,1697115,2920186,4948981,5057578,3545977,1332337,1030376,1245871,2217337,3895109,4980666,4281224,2448294,1215699,PE
1714148,3038951,5030068,8089573,7884892,4495059,2162860,1262972,2201983,3880448,6515641,7984354,6194757,3347730,1743865,PE
588046,960088,1344182,2972539,3658160,2232153,983240,715284,717657,1109944,2145747,3326881,2961174,1625306,886364,PE
941973,1603699,2800862,5411035,5485798,3798975,1368800,1064168,1177188,2118083,4076180,5437470,4637996,2596622,1255040,PE
1407054,2487113,4134581,6798841,6735243,4055326,1716762,1077467,1800622,3180770,5418159,6753516,5386906,2899081,1431452,PE
1279820,2289905,3837792,6377797,6398933,3865729,1600841,996893,1652069,2945222,5063343,6368846,5118698,2744461,1331126,PE
1670971,2940380,4860576,8061617,7885569,4455285,2133892,1167515,2132244,3746151,6408194,7954910,6156047,3305822,1680167,PE
1371699,2359335,3974841,6016699,6152191,3559781,1551043,974980,1724489,3042952,4949620,6070796,4848213,2570606,1296544,PE
1041750,1769763,3032419,5383511,5530685,3805285,1377517,1016167,1300085,2306819,4175080,5449874,4664307,2609077,1234039,PE
972415,1655715,2890516,5277961,5446969,3819002,1328885,979954,1214959,2184778,4053300,5355546,4632455,2588153,1192820,PE
1282295,2317460,3868986,6341013,6340770,3657442,1629289,989555,1664725,2974116,5065463,6329651,4995902,2659880,1344931,PE
1292855,2341104,3912691,6512989,6495733,3872220,1625740,974759,1682204,3005951,5168347,6488480,5177188,2762774,1335696,PE
999646,1655096,3145870,5396774,6270094,4003556,1438101,1297451,1225270,2302422,4213189,5802410,5116294,2712554,1395239,PE
1280077,2316991,3906232,6527346,6566690,3952085,1614129,984678,1664102,2990254,5172051,6527039,5245949,2794808,1335136,PE
1274326,2290690,3823941,6391441,6458248,3898894,1612134,989148,1649227,2938857,5063927,6407598,5167413,2768218,1335715,PE
1299244,2343767,3924559,6542880,6510571,3905431,1617697,989961,1685392,3011428,5186636,6511488,5201458,2775260,1339869,PE
877691,1607657,2943416,4469748,4149799,2598402,1247373,843414,1142387,2174129,3660673,4315570,3398492,1944424,1077000,PE
1035189,1777880,3054539,5262826,5406082,3530330,1369068,945033,1301470,2320901,4131471,5343637,4472626,2466342,1187996,PE
897797,1526835,2944782,5584528,6210570,4284683,1352012,1253068,1119774,2148506,4232638,5885381,5221364,2809504,1326842,PE
1155119,1996707,3378981,5715601,5693298,3463664,1400120,965774,1462750,2587248,4509637,5699421,4579372,2449696,1212633,PE
1313749,2368763,3943166,6438344,6363725,3695540,1653858,1026376,1703722,3033812,5146266,6387776,5018671,2685629,1372655,PE
953955,1631584,2861426,5283055,5391435,3761869,1324167,944012,1195619,2158211,4040868,5328014,4572653,2559465,1170839,PE
1284828,2387642,3972305,6752912,6561474,3295550,1789442,867565,1698572,3054455,5314439,6616171,4907273,2559077,1354148,PLA
1459910,2677397,4467074,7948398,8387745,4372723,2202069,1077684,1915173,3432038,6268281,8146123,6443301,3295741,1672701,PLA
1306244,2419181,4077072,7067760,6931621,3609194,1836883,948167,1723599,3121811,5524737,6950545,5247525,2754477,1427498,PLA
1286455,2387874,3976639,6749775,6467478,3261777,1774564,862699,1699987,3057183,5315850,6573167,4846801,2534206,1345924,PLA
1244531,2411348,3748224,6628864,6013594,3232533,1751518,941693,1692946,2962040,5145440,6292772,4612520,2511875,1381908,PLA
1589394,2935287,4966154,8295251,8387602,4314378,2180568,1067864,2095702,3796754,6741954,8315704,6539150,3259608,1658807,PLA
908108,1726943,3055562,8334699,6368757,3298599,1330470,856902,1224555,2303563,5838636,7502348,4831352,2330144,1131548,PLA
1128056,2091587,3562815,7591213,6320909,3314783,1547582,857659,1493242,2720708,5620608,7019581,4815353,2446715,1240596,PLA
946466,1789942,3138338,8233868,6451237,3347737,1380321,862267,1270717,2373007,5812331,7474467,4894710,2380204,1158361,PLA
1448672,2743755,4717478,8316262,8319397,4879627,2434317,1223978,1940533,3586444,6771596,8307468,6791583,3663132,1859305,PLA
