IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,IR_Wavelength_9,IR_Wavelength_10,IR_Wavelength_11,IR_Wavelength_12,IR_Wavelength_13,IR_Wavelength_14,IR_Wavelength_15,Material_Type
1188400,2053124,3430179,5772874,5972320,3827983,1556060,1104600,1498546,2634639,4565233,5868154,4897753,2707803,1361690,LDPE
1223238,2074407,3492994,5765096,5843739,3755971,1463797,1113620,1524519,2674482,4591864,5801422,4796849,2624571,1319216,LDPE
1226085,2080370,3497774,5755654,5843466,3762024,1467665,1111766,1528643,2679599,4589455,5796601,4799654,2629336,1320277,LDPE
1068442,1843342,3156686,5456780,5492783,3522724,1361110,972407,1345799,2402091,4276312,5480272,4515567,2460182,1198074,LDPE
1367595,2347246,3928220,6584253,6095318,3637380,1621812,1112947,1716381,3014012,5211056,6331185,4864855,2646079,1397325,LDPE
1014664,1720908,3093835,5612782,5869333,3695080,1326486,975372,1263373,2313254,4318988,5742463,4787656,2522619,1178498,LDPE
1040942,1714745,3213287,5569808,5589302,4088299,1368488,1166008,1272008,2370563,4353604,5575316,4838317,2745264,1297818,LDPE
1261804,2167508,3667496,5970790,5687132,3354139,1532678,1169045,1586074,2803882,4778005,5825121,4520861,2461438,1382197,LDPE
1047795,1753426,2934799,4924952,5316994,4097287,1460304,1050334,1293965,2251654,3894937,5106915,4675133,2767314,1282873,LDPE
1185584,2051441,3447414,5928374,6067337,3935965,1523152,1085366,1497628,2641963,4650518,5995030,5001175,2747398,1335466,LDPE
1076267,1827350,3195699,5765033,5689416,3597730,1380875,1065962,1343605,2413362,4442422,5725311,4653606,2512014,1250996,LDPE
1032663,1766134,3036808,5333911,5534787,3641727,1392081,977403,1293722,2306542,4163788,5454566,4602601,2535640,1215404,LDPE
1240638,2147558,3578737,5956966,6006669,3721187,1555372,1097422,1568012,2751415,4729729,5977599,4862132,2654931,1357859,LDPE
1041666,1773892,3130983,5716875,5752528,3605905,1335960,972070,1301713,2357044,4391008,5738814,4690101,2490103,1181442,LDPE
1256295,2182922,3640829,5851949,5716623,3638303,1616881,1108831,1590919,2798215,4705720,5782373,4680790,2646242,1394744,LDPE
1456974,2506425,4226631,6777380,6481399,3811280,1611704,1028359,1830142,3234455,5455594,6619625,5140280,2725804,1350112,LDPE
993566,1689198,2923569,4943116,5062409,3596198,1332339,1049066,1241409,2215220,3892331,4974561,4300953,2471015,1223472,LDPE
940385,1610284,2820940,5011748,5021505,3381958,1302629,1010886,1179127,2128382,3876704,4995329,4178061,2347365,1187021,LDPE
1534687,2654341,4375050,7058722,6967238,4191458,1826914,1179577,1935771,3376288,5666158,7000851,5569160,3021999,1534191,LDPE
1651125,2943078,4890066,8212455,7937208,4459793,2154675,1160025,2125445,3761247,6500137,8059665,6185940,3319045,1687174,LDPE
1121677,1877050,3311322,5988995,5817694,3569963,1354468,1142806,1385546,2493467,4614489,5899805,4696200,2483507,1277111,LDPE
1718768,3052183,5060107,8196877,7964594,4524708,2211550,1257130,2210235,3900331,6591440,8078762,6245902,3385298,1765288,LDPE
1688886,2941625,4842480,7944989,7851851,4453776,2120188,1175244,2140166,3738385,6340818,7877710,6136764,3297544,1676767,LDPE
1562852,2743355,4591503,7522014,7276370,4055433,1841894,1041967,1991242,3523225,6005910,7382001,5651895,2960399,1472069,LDPE
1148569,1955498,3308838,5892613,6209264,4302270,1471004,1084810,1434783,2528820,4563244,6046752,5253438,2903310,1309018,LDPE
1497670,2583809,4303617,6923061,6735465,4011866,1725106,1108441,1885419,3308337,5564661,6818265,5365436,2882010,1447310,LDPE
1114263,1869270,3293270,5956726,5800400,3569272,1358822,1129032,1378910,2480918,4588897,5875311,4688609,2485664,1272213,LDPE
1647241,2937866,4853968,7894237,7684958,4323942,2106589,1155925,2121358,3742360,6323058,7775493,5992133,3227560,1661130,LDPE
1692606,2954723,4868945,7988143,7876754,4465795,2137498,1182227,2148439,3757651,6378436,7913743,6156294,3312568,1689094,LDPE
1691530,3004609,4978702,8103322,7864519,4478879,2149280,1234052,2175218,3837911,6489329,7975247,6173956,3332374,1722941,LDPE
1559601,2735069,4584464,7508696,7249726,4035031,1823797,1036080,1985829,3515874,5995900,7362440,5628971,2941335,1460090,LDPE
1220436,2089613,3465465,5667560,5783706,3898526,1551324,1075445,1530513,2667876,4527405,5723601,4837338,2738270,1343000,LDPE
1350272,2310221,3851944,6247414,5976874,3613627,1516722,1053060,1692626,2959722,5007036,6105043,4791910,2580574,1314598,LDPE
993312,1689752,2924998,4944793,5058864,3586460,1330721,1043917,1241558,2216102,3893915,4973870,4294425,2465360,1220035,LDPE
1071517,1849994,3167703,5470136,5490839,3512052,1357684,971451,1350274,2410671,4287656,5484578,4508650,2453072,1195919,LDPE
1714194,3053266,5069885,8303722,8057079,4528884,2261644,1228731,2207428,3903214,6662768,8180520,6284198,3407503,1774978,LDPE
1144834,1911832,3221530,5809594,6336046,4539729,1467989,1126097,1411949,2465852,4477959,6065015,5431215,3017298,1329029,LDPE
1384620,2316847,3803440,5965292,6089825,4036741,1624715,1163629,1710779,2939743,4842917,6020591,5054500,2844346,1425280,LDPE
1017685,1744463,3009553,5102163,5199472,3496332,1336666,967939,1278570,2283325,4019450,5137704,4332883,2427668,1184028,LDPE
1017925,1747701,3084270,5944317,5780823,3640434,1380105,1011963,1278284,2321934,4478283,5854735,4704941,2522972,1226032,LDPE
1688970,2941924,4843186,7945815,7849697,4454759,2121107,1175820,2140439,3738916,6341078,7876764,6136517,3298716,1677637,LDPE
1358586,2331674,3895717,6409884,5955978,3544996,1568901,1081644,1706045,2990998,5108315,6174815,4748273,2573057,1354726,LDPE
1214131,2073383,3436950,5649831,5819376,3933878,1534349,1072919,1520076,2646256,4504850,5732367,4871547,2746621,1333024,LDPE
1038390,1701996,3334220,5639680,5842086,4260458,1426734,1168637,1265485,2422976,4445377,5735229,5048278,2859256,1329034,LDPE
1050281,1701134,3252196,5696918,6081596,4562686,1409411,1178018,1270525,2382315,4433018,5881551,5316454,3000161,1325673,LDPE
1071517,1823402,3105355,5361127,5536349,3698128,1435229,1008978,1338846,2367606,4207642,5462380,4626681,2583820,1253481,LDPE
1213718,2083469,3458107,5724536,5874790,3883088,1547319,1082432,1525025,2661722,4553087,5797020,4874885,2728991,1344904,LDPE
1012652,1744910,3015845,5191680,5250442,3395459,1330906,924510,1276285,2286837,4069775,5216495,4315134,2375788,1158264,LDPE
1645486,2886099,4755766,7805173,7702004,4361210,2070969,1139866,2095219,3670294,6226930,7732107,6013935,3226476,1634966,LDPE
1025296,1723332,2908306,4872503,5176548,3961263,1420823,1034624,1269903,2223610,3852683,5003735,4532571,2680765,1256059,LDPE
1530592,2646410,4365896,7040913,6940999,4174137,1816846,1173225,1930137,3368106,5652893,6978962,5547583,3008378,1525942,LDPE
962449,1651455,2877115,5165104,5222824,3420421,1334493,986050,1207921,2175062,3990044,5193526,4316260,2387977,1189936,LDPE
1146375,1974564,3322251,5767820,5920089,3863739,1540937,1111961,1441702,2544769,4507846,5834851,4884644,2716143,1357883,LDPE
1072818,1802558,3100558,5369553,5551860,3888732,1408066,1137398,1329353,2358406,4202436,5456735,4719557,2665143,1304597,LDPE
1220785,2120845,3548208,5745282,5630791,3495318,1505295,1008846,1549037,2727165,4607171,5684147,4564238,2517864,1288122,LDPE
1183356,2029535,3399448,5786466,5963496,4041332,1507387,1064942,1485622,2607515,4554915,5872936,4999866,2789754,1316040,LDPE
1681108,2977982,4923507,7937296,7749148,4425555,2111169,1224468,2158160,3799326,6378206,7833266,6088814,3286665,1699242,LDPE
1121412,1899130,3254779,5839414,6099627,4230875,1525194,1108044,1396610,2476196,4510352,5965838,5161894,2894035,1347653,LDPE
1647263,2938258,4856815,7917990,7702948,4333343,2110154,1156114,2121555,3743845,6336375,7796334,6005834,3234017,1663008,LDPE
981308,1669440,2895932,5142458,5274753,3544245,1352836,1054709,1225826,2194866,3983872,5197524,4397628,2458324,1234543,LDPE
1192159,2026747,3372725,5588256,5743343,3900243,1525701,1067415,1488863,2594278,4444380,5664228,4821461,2728044,1325521,LDPE
1114934,1911718,3288109,5752831,5702049,3515322,1390660,1012216,1402848,2500408,4482468,5724068,4614719,2473581,1229918,LDPE
1662627,2937655,4844820,7891204,7730864,4365237,2107560,1162595,2127532,3737811,6315677,7794081,6034360,3248124,1664678,LDPE
1193082,2062442,3453797,5695538,5721562,3511208,1423890,973313,1510499,2654770,4537174,5703226,4613857,2483073,1229116,LDPE
1366770,2342904,3919572,6567647,6144095,3692268,1615588,1110206,1713837,3007773,5198988,6347548,4916432,2670228,1393088,LDPE
1213116,2078788,3448160,5696302,5854350,3905089,1543945,1078234,1522410,2654517,4533863,5772842,4875256,2737821,1340849,LDPE
1001938,1706253,2947253,5023719,5160124,3602688,1346539,1032459,1252863,2234678,3949005,5074889,4362696,2484068,1221831,LDPE
1068380,1796622,3067878,5275030,5583043,3886558,1425678,1133853,1325813,2340423,4139746,5424722,4733281,2672601,1312601,LDPE
1205037,2058621,3416602,5646217,5837530,3933754,1536716,1076011,1508824,2630290,4494845,5739495,4884933,2750798,1334474,LDPE
1095281,1844011,3125695,5324000,5588401,3856879,1458627,1105705,1360579,2390298,4192292,5453034,4721265,2673125,1315011,LDPE
1018362,1737377,3072231,5610529,5745386,3637342,1315538,918042,1273017,2311441,4313715,5688361,4702686,2492886,1144802,LDPE
1652792,2895057,4769498,7827220,7726056,4376761,2078761,1145731,2102598,3681150,6244668,7755122,6034037,3238208,1641727,LDPE
1554830,2722910,4574133,7489150,7210624,4005090,1797241,1027442,1977885,3505086,5981210,7333733,5595330,2913358,1442510,LDPE
975309,1562053,3272605,5548658,5931166,4327795,1382218,1238456,1171439,2325136,4360627,5725673,5121414,2863746,1340747,LDPE
1086510,1823587,3167991,5536443,5501925,3885238,1386986,1136519,1343443,2399813,4317898,5516049,4694158,2653021,1292026,LDPE
1029109,1748425,3072933,5551749,5734530,3701877,1335554,966166,1283697,2318055,4282865,5648309,4725673,2534834,1179863,LDPE
1535728,2671550,4532201,7408715,7044143,3876819,1681799,990817,1944755,3460328,5921084,7213001,5451932,2792720,1366536,LDPE
1206314,2090682,3487662,5858079,5995802,3772244,1564432,1108115,1525349,2680463,4635931,5922947,4882277,2684867,1367911,LDPE
1063597,1793651,3058256,5239756,5563671,3837479,1422298,1109139,1322691,2334153,4117456,5397556,4698449,2646082,1298662,LDPE
1054949,1792218,3129565,5602064,5721738,3688505,1363385,953454,1315996,2365687,4335258,5667569,4712402,2541232,1187388,LDPE
1166211,2006603,3358977,5667335,5943233,3897024,1545691,1100246,1465346,2577880,4477661,5800284,4916923,2736214,1353983,LDPE
1039585,1763081,2983516,5020760,5272401,3809383,1407776,971923,1295664,2279229,3967647,5136966,4517416,2605465,1218224,LDPE
1168114,2010593,3365084,5676387,5945728,3891102,1546580,1100620,1468194,2582748,4485172,5806105,4915279,2733777,1354644,LDPE
1532823,2663405,4495617,7329917,7014727,3929102,1702908,1025050,1939542,3438799,5863214,7159298,5463170,2829344,1394369,LDPE
1603133,2842467,4691607,7686686,7555067,4262234,2030773,1108305,2056519,3618787,6136906,7600843,5890129,3156859,1599537,LDPE
1020246,1741982,2996387,5185463,5362259,3625194,1376711,1004314,1277302,2275396,4063282,5278611,4494034,2515826,1222037,LDPE
1534280,2670541,4529643,7404970,7042220,3876143,1682866,990239,1943672,3458625,5917945,7210101,5450442,2792865,1366797,LDPE
1157432,1987613,3347680,5650449,5961042,3901996,1540177,1111219,1452458,2563074,4462200,5799217,4927392,2734676,1356533,LDPE
1023095,1746894,3060508,5518981,5675687,3638793,1340871,937688,1279869,2309820,4264096,5610985,4669562,2507036,1168168,LDPE
1210612,2068395,3428066,5646222,5821503,3943160,1538122,1071606,1516084,2639588,4498633,5731580,4877195,2753151,1334194,LDPE
1413527,2420528,4091728,6626532,6381787,3806999,1554908,1013908,1770040,3128322,5315249,6495853,5089908,2695775,1314829,LDPE
1011583,1688066,3138176,5467997,6119694,3867812,1400686,1176997,1246260,2315918,4252470,5774076,4983534,2633739,1316554,LDPE
1713253,3027398,5015213,8228493,8030390,4528464,2230573,1218609,2193868,3864035,6590561,8123717,6268592,3391226,1754151,LDPE
1674269,2937851,4840500,7910522,7781905,4404982,2111536,1167805,2132375,3735727,6322216,7827082,6078721,3269532,1669066,LDPE
1167094,1976321,3414017,5999996,5911945,3633752,1430326,1147601,1452954,2590572,4671236,5952011,4772090,2551310,1318932,LDPE
1045046,1747487,2917231,4879171,5276977,4127841,1464413,1038448,1289543,2239742,3862749,5062625,4666037,2780619,1278173,LDPE
1725657,3071060,5103088,8372892,8122692,4566115,2286491,1240466,2221161,3927948,6718003,8249866,6336058,3438482,1793235,LDPE
1362612,2321021,3875987,6483948,6389940,3968918,1584219,1096389,1701015,2976327,5138159,6430024,5176388,2791941,1371735,LDPE
1182897,2051908,3439107,5693550,5696157,3451448,1410277,946207,1502003,2643738,4528873,5688990,4571489,2446826,1208685,LDPE
1220219,2119025,3531817,5908447,5991734,3730371,1572812,1110256,1545559,2715381,4682568,5946500,4860023,2668703,1373354,LDPE
1029821,1728269,2906567,4863635,5193523,4011883,1433168,1032869,1274012,2225065,3847854,5008863,4565347,2709947,1260749,LDPE
1039332,1752421,2952028,5017800,5345893,3958868,1441821,1010780,1289480,2258579,3954712,5179634,4633120,2695808,1254194,LDPE
1163504,1969221,3297543,5516572,5646250,3845863,1514161,1062504,1449558,2530860,4371347,5580089,4744119,2693293,1319758,LDPE
1671332,2972994,4912670,7930296,7723838,4377598,2118174,1197928,2150097,3789613,6370036,7816023,6046333,3263540,1688685,LDPE
1362387,2319839,3873633,6479428,6403217,3983858,1582525,1095643,1700323,2974629,5134874,6434479,5190427,2798514,1370582,LDPE
1226442,2113786,3523967,5835883,5948534,3758044,1539773,1107205,1545504,2708700,4642455,5888849,4851140,2664600,1354950,LDPE
1216708,2112475,3521016,5907519,6009428,3739902,1569289,1110155,1540901,2707052,4676954,5954741,4873297,2671558,1371521,LDPE
1217847,2059624,3556763,6088617,5816594,3269528,1412985,1207569,1515429,2699245,4784132,5946856,4539536,2359025,1340570,LDPE
1182272,2053183,3441724,5696292,5684271,3436255,1412308,942077,1502478,2645799,4531427,5684382,4558241,2440480,1207653,LDPE
1726406,3073616,5104960,8386354,8215048,4545674,2273005,1228423,2220058,3928733,6744533,8313694,6362119,3414723,1776712,LDPE
