890049,1429551,2132921,3166193,2893683,1785261,877859,502021,1100611,1726721,2672541,3064507,2380579,1391283,688231
2048211,3546727,5639285,7729575,8277167,5266339,2787315,1658245,2649345,4481999,6714677,8276739,7005533,4016653,2242703
745877,1235625,1773311,2676119,2867959,2245667,765527,446015,935797,1458141,2212067,2802945,2613945,1516469,601821
2066829,3556327,5589519,7748905,8298113,5195817,2810765,1663651,2653867,4461169,6708049,8301153,7077677,4075445,2228171
928155,1656625,2297265,3357419,3604639,1539619,862987,584845,1215635,1943123,2953909,3175369,2265125,1307697,841559
983189,1566347,2255685,3185249,3043159,1801275,914477,503277,1203779,1861461,2714089,3155625,2447195,1353597,708535
1316619,2117941,3071771,4069755,3837481,2167493,1111171,603207,1625045,2520789,3551965,3971085,3013477,1647647,865319
1302315,2136143,3127663,4173893,3949863,2114553,1091709,608435,1627807,2553119,3641329,4092331,3095035,1682723,878321
1370543,2068939,3312349,4528743,4392425,2204135,1115683,602355,1659173,2534647,3467749,3745199,2889635,1677695,864237
1155607,1859421,2623617,3489103,3461991,1961491,992093,532545,1451487,2200077,3060447,3517497,2716925,1479103,760667
1223037,1994323,2794209,3733941,3628821,1977317,1019089,540319,1510735,2310435,3242071,3681737,2776523,1497101,787931
1114637,1809187,2541119,3524711,3451457,1965805,953855,503965,1400681,2144963,3067137,3561763,2757301,1482621,758663
1170457,1901597,2753061,3716041,3367693,1700907,934299,505863,1458169,2264189,3236617,3586479,2643431,1441571,749449
1031691,1701863,2516121,3623499,3350917,1872623,922763,418105,1302071,2052111,3017177,3454581,2600213,1388637,647599
1184925,1916319,2724871,3662085,3438001,1946707,991039,480673,1450137,2248307,3172215,3563021,2704181,1473129,739487
1203171,1919751,2668785,3256653,3046363,1738585,969149,558535,1453267,2188619,2887275,3094159,2355149,1347903,767487
